id,title,douban_link,rating,year,image,video_url,summary,country,language,episode_duration,episode_count,director,scriptwriter,cast,official_website,also_known_as,genre
150,世界动漫之夜,https://movie.douban.com/subject/30433716/,0.0,2018,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2545638671.jpg,"['https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fpage%2Fh00257cxn59.html%3Fptag%3Ddouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XMTU2ODI3ODI1Mg%3D%3D.html%3Ftpa%3DdW5pb25faWQ9MTAzNTY1XzEwMDAwMV8wMV8wMQ&amp;subtype=3&amp;type=online-video']",汇聚世界动漫形象，展示中国动漫成果，传递幸福与欢乐！由中央电视台综艺频道制作推出的特别节目《世界动漫之夜》将于1月2日晚19：30与观众见面。《世界动漫之夜》旨在向经典致敬，重温大师经典佳作背后的故事；向创作致敬，展示动漫对青年人的正面影响；向梦想致敬，畅想动漫的美好未来。节目紧紧围绕“坚定文化自信，推动社会主义文化繁荣兴盛”的主题主线，以创意中国、闪耀世界、梦想未来三个主题为篇章，站在世界的角度总结和展望中国动漫行业发展；站在中国的角度盘点和致敬世界经典动漫形象；用艺术化手段呈现“中国道路、中国精神、中国文化”的内容表达。,中国大陆,汉语普通话,,,,,"['常光希', '李思思', '尼格买提·热合曼', '陈苏', '耿晨晨', '腾格尔', '尚雯婕', '伍思凯', '平安', '戴荃', '扎西顿珠']",,世界动漫之夜主题晚会,"['音乐', '歌舞', '真人秀']"
151,动漫英雄春季版,https://movie.douban.com/subject/26781932/,3.9,2016,https://img1.doubanio.com/cuphead/movie-static/pics/tv_default_medium.png,"['https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fpage%2Fh00257cxn59.html%3Fptag%3Ddouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XMTU2ODI3ODI1Mg%3D%3D.html%3Ftpa%3DdW5pb25faWQ9MTAzNTY1XzEwMDAwMV8wMV8wMQ&amp;subtype=3&amp;type=online-video']",讲述了讲诉了苦逼小白领张伟被二次元之神选中，从此可变身动漫人物并拥有其超能力的奇幻故事。,中国大陆,,10分钟,12.0,['曹骏华'],"['柳叶', '谢弦驰', '陆雅馨', '陈泽果']","['邓靖弘', '汪小敏', '米热', '赵多娜']",,,"['剧情', '奇幻']"
152,戏曲动漫,https://movie.douban.com/subject/30377805/,0.0,2008,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2631876342.jpg,"['https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fpage%2Fh00257cxn59.html%3Fptag%3Ddouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XMTU2ODI3ODI1Mg%3D%3D.html%3Ftpa%3DdW5pb25faWQ9MTAzNTY1XzEwMDAwMV8wMV8wMQ&amp;subtype=3&amp;type=online-video']",戏曲动漫，是一种中国式的动漫风格。主要是以中国戏曲作为动画大背景。特定动漫人物为戏曲人物。场景可自定。创作方式跟一般动漫画的创作方式一样。剧本脚本是很重要的一部分。一般主要为中国戏曲剧情为本。进行动画创作。本剧以定格动画的形式演绎戏曲，拥有极高的艺术价值。,中国大陆,汉语普通话,11分钟,97.0,['杨保运'],,['孙刚'],,,['动画']
153,未命名DC动漫电影 Untitled DC Comics Film,https://movie.douban.com/subject/26789404/,0.0,2030,https://img1.doubanio.com/cuphead/movie-static/pics/movie_default_medium.png,"['https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fpage%2Fh00257cxn59.html%3Fptag%3Ddouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XMTU2ODI3ODI1Mg%3D%3D.html%3Ftpa%3DdW5pb25faWQ9MTAzNTY1XzEwMDAwMV8wMV8wMQ&amp;subtype=3&amp;type=online-video']",,美国,英语,,,,,,,,['动作']
154,动漫星空,https://movie.douban.com/subject/35182417/,0.0,2003,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2911770396.jpg,"['https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fpage%2Fh00257cxn59.html%3Fptag%3Ddouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XMTU2ODI3ODI1Mg%3D%3D.html%3Ftpa%3DdW5pb25faWQ9MTAzNTY1XzEwMDAwMV8wMV8wMQ&amp;subtype=3&amp;type=online-video']",动漫星空》是一档播出优秀国产动画片的节目，作为国产动画的展播平台，节目受众为国内广大青少年及其家庭。该节目已于2011年停播。,中国大陆,汉语普通话,100分钟,,,,['王淏'],,,['动画']
155,Hello!动漫圈,https://movie.douban.com/subject/26588931/,0.0,2014,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2611603476.jpg,['https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrn2ty20.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&amp;subtype=9&amp;type=online-video&amp;link2key=68ffb8fc92'],20世纪50年代起，日本现代动漫开始了漫长而艰辛的崛起之旅。在此期间，百花缭乱的动漫作品如繁星般照亮着人们的生活，给我们带来了无数的欢笑与感动。这些作品有的反响平平，有的轰动一时，有的甚至改变了一代人的人生。今天就请大家跟我们一起回到过去，沿着动漫发展的历史脚步，找寻那些深藏在我们记忆深处的，曾影响过一代人的动漫名作。,中国大陆,汉语普通话,30分钟,45.0,,,,,,['动画']
156,动漫情报,https://movie.douban.com/subject/35173677/,0.0,2002,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2617332003.jpg,['https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrn2ty20.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&amp;subtype=9&amp;type=online-video&amp;link2key=68ffb8fc92'],《动漫情报》是由炫动卡通卫视播出的一档以介绍动漫内容为主的节目。《动漫情报》创办于2002年，起先该节目在新娱乐频道播出，自卡通专题频道——炫动卡通开办后，该节目才最终落户于此。该节目主要致力于对动漫作品、声优及动漫周边的介绍，立足面广泛。《动漫情报》自2010年起有了新的改革，节目名称也改成了《新动漫情报》。《新动漫情报》自2011年6月13日起正式停播。,中国大陆,汉语普通话,,,,,,,,['脱口秀']
157,新大头儿子和小头爸爸 “牛”转乾坤,https://movie.douban.com/subject/35952149/,0.0,2021,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2875320416.jpg,['https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrn2ty20.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&amp;subtype=9&amp;type=online-video&amp;link2key=68ffb8fc92'],总台少儿频道和央视动漫联合推出新春动漫大贺岁《新大头儿子和小头爸爸 “牛”转乾坤》，对往年新春贺岁片进行全新升级，为全国亿万观众奉上一场超乎想象、惊喜无限的动漫贺岁盛宴。新春动漫大贺岁创新性地使用动漫与综艺节目相结合的表现形式，讲述了大头儿子和新朋友小牛小昂一起穿梭神奇星球，为“动画星球春晚”带回精彩节目的探险故事。经过精心编排和创新创作，新春动漫大贺岁将歌曲、舞蹈、相声、戏曲、快板等多种综艺元素融入其中，妙趣横生、精彩绝伦，营造出浓浓的“年味儿”和节日的喜庆气氛。观众们不仅能欣赏到大头儿子的快板表演、围裙妈妈的古筝表演、哪吒的京剧表演，还有真人明星和少儿频道主持人的“团队秀”，让孩子们在愉快观看的同时领略中国传统文化的独特魅力。新春动漫大贺岁将我国传统生肖文化与现代生活完美结合，集知识性和趣味性于一身，既“接地气”更“有底气”。同时，《蓝皮鼠和大脸...,中国大陆,汉语普通话,,,"['赵广明', '郭奕天', '王高波']",['赵广明'],"['刘纯燕', '董浩', '鞠萍', '陈苏', '郏捷', '耿晨晨', '王淏', '何子然', '陈怡', '黄炜', '张碧玉', '郝幽玥', '张原铭', '阎萌萌', '张磊', '李璐', '马程', '蔡海婷']",,央视动漫大贺岁 / 新春动漫大贺岁 / 2021动漫大贺岁,"['动画', '儿童']"
158,绝对动漫,https://movie.douban.com/subject/26590064/,0.0,2012,https://img1.doubanio.com/cuphead/movie-static/pics/tv_default_medium.png,['https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fpage%2Fu0015ahzocc.html%3Fptag%3Ddouban.cartoon&amp;subtype=1&amp;type=online-video'],《绝对动漫》是由D8TV独家制作的动漫综合节目。节目开播后，迅速成长为广大动漫爱好者每周的必看项目之一，也是国内同类型制作最为优良、收视率相当高的一档动漫综合节目，并伴随着节目的成长创作了一系列原创人物及原创剧情，深受广大动漫粉丝喜爱。,中国大陆,汉语普通话,,,,,,,,
159,动漫刑事司 第二季 Anime Crimes Division Season 2,https://movie.douban.com/subject/30345201/,0.0,2018,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2639505679.jpg,['https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fpage%2Fu0015ahzocc.html%3Fptag%3Ddouban.cartoon&amp;subtype=1&amp;type=online-video'],,美国,英语,10分钟,6.0,,,"['SungWon Cho', 'Riley Rose Critchlow']",,,"['喜剧', '犯罪']"
