id,title,douban_link,rating,year,image,video_url,summary,country,language,episode_duration,episode_count,director,scriptwriter,cast,official_website,also_known_as,genre
75,灵能百分百 モブサイコ100,https://movie.douban.com/subject/26677934/,9.4,2016,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2358698477.jpg,"['https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fpage%2Fj0026jbcy2b.html%3Fptag%3Ddouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.mgtv.com%2Fb%2F294676%2F4884524.html%3Fcxid%3D94l62sj44&amp;subtype=7&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep90833%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video']",眼睛只看到金钱的江湖骗子灵幻新隆衣冠楚楚，道貌岸然，巧舌如簧，他以灵能力者的身份替委托者解决各种诡异事件，其实半点灵力没有。每当遇见真正的恶灵而又无法解决时，灵幻便会叫来他的弟子——真正拥有超强令能力的中学生影山茂夫（绰号“龙套”）。龙套君无论在学校还是家中都毫无存在感，呆呆傻傻的他隐藏着常人甚至灵能力者都难以想象的可怕力量。每当他的灵能力值达到100%时，他的对手必将遭遇有生以来最可怕的回忆。在与灵幻老师修行的过程中，龙套君遇到了各式各样的敌人，灵魂深处的自我也渐渐苏醒……本片根据漫画家ONE的同名原作改编。,日本,日语,24分钟,12.0,"['立川让', '大矢雄嗣', '藤泽研一', '重原克也', '川畑乔', '安斋刚文', '金森阳子']","['ONE', '濑古浩司']","['伊藤节生', '樱井孝宏', '大塚明夫', '入野自由', '细谷佳正', '种崎敦美', '松冈祯丞', '藤村步', '佐武宇绮', '三木真一郎']",,路人超能100(台) / Mob Psycho 100,"['科幻', '动画']"
76,三体,https://movie.douban.com/subject/34444648/,3.7,2022,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2885057891.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep704473%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],在那个动荡的年代，历经磨难的叶文洁，在寒风刺骨的北大荒，朝向深空发送了断送人类乃至太阳系的讯息。几十年过去，巴拿马运河上，古筝行动以优雅而残酷的方式对背叛了人类的一群人进行血之审判。作为始作俑者的汪淼（赵成晨 配音）恐惧、战栗，而粗俗蛮横的大史（范哲琛 配音）却饶有兴致看着眼前这令人咋舌的场面。“物理学不存在了”，人类也将不存在了。当三体人的舰队浩浩荡荡朝着地球驶来时，有的人惶恐，有的人背叛，有的人绝望，却又有不少人虽千万人吾往矣，宁可牺牲自己也奋起反抗。古筝行动紧随着面壁人计划，横亘数百年的文明对决拉开序幕……本片根据刘慈欣同名小说改编。,中国大陆,汉语普通话,35分钟,15.0,['林铭浩'],"['阮瑞', '赵佳星', '纪敬']","['马正阳', '范哲琛', '段艺璇', '赵成晨', '杨晨', '杨默', '赵震', '汤水雨', '高增志', '胡正健', '任京浩', '图特哈蒙', '薄棠', '刘小倩', '露西', '高启帆', '凃雄飞', '余昊威', '马海燕', '王宇腾', '孙熹鹤', '林强', '夏觅尘']",,三体动画版 / 三体Animation,"['剧情', '科幻', '动画']"
77,我们仍未知道那天所看见的花的名字 剧场版 劇場版 あの日見た花の名前を僕達はまだ知らない。,https://movie.douban.com/subject/11584024/,8.6,2013,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1971347181.jpg,"['https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XNjgwMDk0NTY0.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&amp;subtype=3&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep118478%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video']",童年时期的一个盛夏，女孩子面码（茅野爱衣 配音）死于意外。这件突如其来的死亡事件，深深刺痛了她的五个儿时玩伴——仁太、安鸣、雪集、鹤见子以及波波。六人组成的秘密基地“超和平Busters”就此解散，活着的五人带着无法弥补的创伤各自疏远各自长大。十年后，面码居然以一种只有仁太能看见的形式，带着一个想要实现的愿望回来了。本剧场版从面码已经在五个伙伴的帮助下“成佛”讲起，在面码完成心愿消失一年后，仁太他们五人重聚，各自给面码写信，回忆去年夏天发生在“超和平Busters”六人身上的奇迹。,日本,日语,,,['长井龙雪'],['冈田麿里'],"['入野自由', '茅野爱衣', '户松遥', '樱井孝宏', '早见沙织', '近藤孝行', '田村睦心', '濑户麻沙美', '丰崎爱生', '小形满', '大原沙耶香', '大浦冬华', '水原薰', '叶山郁美', '潘惠美', '种田梨沙', '大西沙织', '村田太志', '石川界人', '兴津和幸', '赤羽根健治', '金光宣明']",,我们仍未知道那天所看见的花名 剧场版(台) / 未闻花名剧场版 / 那朵花 / あの花 / Anohana / Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai. the Movie,['动画']
78,青春期猪头少年不做怀梦少女的梦 青春ブタ野郎はゆめみる少女の夢を見ない,https://movie.douban.com/subject/30329902/,8.8,2019,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2597748379.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep291775%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],住在天空与海洋辉映的城镇“藤泽”的梓川咲太，就读高中二年级。他与既是学姐又是恋人的樱岛麻衣所度过的令人雀跃的日常，随着初恋对象牧之原翔子的出现而改变。不知为何，存在着“中学生”和“大人”两个翔子。出于无奈开始和翔子住在一起的咲太，受到“大人翔子”的捉弄，和麻衣的关系也变得尴尬。此时，“中学生翔子”身患重病的事实被发现，咲太的伤痕开始隐隐作痛——。,日本,日语,,,['增井壮一'],"['鸭志田一', '横谷昌宏']","['石川界人', '濑户麻沙美', '水濑祈', '东山奈央', '种崎敦美', '内田真礼', '久保由利香', '内田雄马', '佐藤聪美', '相川奈都姬', '志村知幸', '大津爱理', '福西胜也', '奈波果林', '柚木尚子', '石黑史刚', '内野孝聪', '内村史子', '影山灯']",,青春期笨蛋不会梦到怀梦美少女 / 青春笨蛋少年不做怀梦美少女的梦 / 青春猪头少年不会梦到怀梦美少女 / Rascal Does Not Dream of a Dreaming Girl,"['剧情', '爱情', '动画']"
79,沧元图,https://movie.douban.com/subject/36117912/,8.7,2023,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2892763331.jpg,['https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XNTk3MzA5NzgzMg%3D%3D.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&amp;subtype=3&amp;type=online-video'],沧元界妖邪作乱，人族饱受摧残，主角孟川自小立下为母复仇的誓言，以镜湖道院为起点，凭借坚毅无畏的心志与利落果决的刀法身手，惩处奸恶，溃灭妖族，登顶四大道院，名满东宁府，拜上元初山，成就一代神魔。,中国大陆,汉语普通话,23分钟,26.0,['张毅立'],['焦柄乾'],"['三石', '段艺璇', '马正阳']",,The Demon Hunter,"['动作', '动画', '奇幻', '古装']"
80,家庭教师 家庭教師ヒットマンREBORN!,https://movie.douban.com/subject/1998268/,8.9,2006,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p856762919.jpg,"['https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fpage%2Fo0034ssy5t9.html%3Fptag%3Ddouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XNDU1OTYzODc2.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&amp;subtype=3&amp;type=online-video']",长得像婴儿一样可爱的里包恩（西萩五十铃 配音），真实身份其实是令人闻风丧胆的意大利黑手党杀手。他奉彭格列的第九代老大的命令，来到日本寻找彭格列的第十代老大沢田纲吉（国分优香里 配音），并把他培养成合格的接班人。 沢田纲吉外号废柴纲，就读于并盛中学一年A班，全科成绩平均17.5分，跳马只能跳三层，单杠向上翻转也不会，无论做什么事都不行的废柴。里包恩行为搞怪过激，让一向邋遢不求上进的纲头疼不已。但是里包恩通过必死弹，竟然让并盛中学的偶像笹川京子（稲村优奈 配音）对一直默默无闻的纲产生了好感。纲慢慢开始接受里包恩的改造，过起了欢乐和恐怖的生活，并向黑手党首领一步步迈进。,日本,日语,30分钟,203.0,"['今泉贤一', '下司泰弘', '中野英明', '荻原露光', '岩本保雄', '浅见松雄', '中村近世', '铃木吉男', '左藤洋二', '菊池胜也', '浅利藤彰', '神原敏昭', '野上和男', '冈崎幸男', '松浦锭平', '阿宫正和', '山崎友正', '嵯峨敏', '长尾肃', '宫田亮', '久保山英一', '驹屋健一郎', '三家本泰美', '黑田晃一郎', '熨斗谷充孝', '石黑升']","['天野明', '岸间信明', '铃木雅词', '面出明美', '三井秀树']","['西萩五十铃', '国分优香里', '市濑秀和', '井上优', '木内秀信', '近藤隆', '饭田利信', '明坂聪美', '稻村优奈', '吉田仁美', '竹内顺子', '蒋里美', '中村太亮', '田中理惠', '三瓶由布子', '深见梨加', '大谷美贵', '松山鹰志', '高木俊', '松风雅也 Masaya Matsukaze', '汤屋敦子', '柳原哲也', '河野匡泰', '宍户留美', '铃木真仁', '冈部凉音', '根本正胜', '屋良有作', '增田裕生', '山本匠马', '津田健次郎', '高坂笃志', '岩崎征实', '寺崎裕香', '水野理纱', '安田裕', '池田政典', '高桥广树', '藤原祐规', '中野裕斗', '汤泽幸一郎', '国立幸', '胜矢', '上原健太', '镰苅健太', '大桥贤一郎', '永野广一', '丰永利行', '内藤玲', '石井翔子', '平野贵裕', '前田刚', '大山镐则', '庄子裕衣', '堀田胜', '川原庆久', '小林由美子', '本多知惠子', '山崎巴隆', '根本滋', '上山龙司', '高冈瓶瓶', '南条爱乃', '井上和彦', '道场拓人', '丰田奏惠', '细见大辅', '石井康嗣', '川本成', '加藤和树', '乡本直也', '山岸门人', '菊地美香', '松本忍', '成田剑', '浪川大辅']",,Katekyo Hitman Reborn / 家庭教師REBORN,"['喜剧', '动画']"
81,野良神 ノラガミ,https://movie.douban.com/subject/24752306/,8.7,2014,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2166913228.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep88209%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],夜斗（神谷浩史 配音），是个居无定所、打着散工、穿着运动服的落魄神明，既没有神社供奉，连手下的神器也急着跳槽，他却怀着“受万民景仰”的伟大梦想，以五元香油钱为价格，接受各种各样的委托，上至砍妖除魔，下至打扫卫生。就这样，夜斗穿梭于此岸与彼岸，与八百万神明、服侍神明的“神器”、人类以及妖，共同生活在这个光怪陆离的世界中。一天，普通初中女生一岐日和（内田真礼 配音）因意外与夜斗结缘，为此落下了一种奇怪的体质——灵魂和身体很容易出现分离。日和拜托夜斗解决自己的问题，夜斗却烦恼着自己手下没有“神器”。不久，夜斗命中注定的神器出现了，夜斗赐其名为雪音（梶裕贵 配音）……本动画改编自安达渡嘉创作的同名神幻题材漫画。,日本,日语,24分钟,12.0,['田村耕太郎'],"['安达渡嘉', '三重野瞳']","['神谷浩史', '内田真礼', '梶裕贵', '石川界人', '钉宫理惠', '樱井孝宏', '大川透', '早见沙织', '今井麻美', '茜屋日海夏', '井泽诗织', '丰崎爱生', '小野大辅', '泽城美雪', '福山润', '井上和彦', '小泽亚李', '高桥伸也', '星野贵纪', '东城日沙子', '西山宏太朗', '明坂聪美', '芹泽优', '种崎敦美', '置鲇龙太郎', '巽悠衣子', '山本兼平', '山谷祥生', '村田太志']",,流浪神差 / Noragami,"['剧情', '动画']"
82,龙猫 となりのトトロ,https://movie.douban.com/subject/1291560/,9.2,1988,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2540924496.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep88209%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],小月的母亲生病住院了，父亲带着她与四岁的妹妹小梅到乡间的居住。她们对那里的环境都感到十分新奇，也发现了很多有趣的事情。她们遇到了很多小精灵，她们来到属于她们的环境中，看到了她们世界中很多的奇怪事物，更与一只大大胖胖的龙猫成为了朋友。龙猫与小精灵们利用他们的神奇力量，为小月与妹妹带来了很多神奇的景观，令她们大开眼界。妹妹小梅常常挂念生病中的母亲，嚷着要姐姐带着她去看母亲，但小月拒绝了。小梅竟然自己前往，不料途中迷路了，小月只好寻找她的龙猫及小精灵朋友们帮助。,日本,日语,,,['宫崎骏'],['宫崎骏'],"['日高范子', '坂本千夏', '糸井重里', '岛本须美', '北林谷荣', '高木均', '雨笠利幸', '丸山裕子', '广濑正志', '鹫尾真知子', '铃木玲子', '千叶繁', '龙田直树', '鳕子', '西村朋纮', '石田光子', '神代知衣', '中村大树', '水谷优子', '平松晶子', '大谷育江']",,邻居托托罗 / 邻家的豆豆龙 / 隔壁的特特罗 / Tonari no Totoro / My Neighbor Totoro,"['动画', '奇幻', '冒险']"
83,伍六七之记忆碎片,https://movie.douban.com/subject/36882183/,7.9,2024,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2913651020.jpg,"['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fmzc002000ajt18v%2Fp4100c31evs.html%3Fptag%3Dnewdouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep836525%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video']",伍六七接到神秘任务过程中却意外丧失记忆，为了唤醒记忆，伍六七去到过往记忆发生的地方见到记忆相关的人，其身世之谜也随之逐渐浮出水面。,中国大陆,汉语普通话,15分钟,10.0,['何小疯'],['何小疯'],"['何小疯', '姜广涛', '段艺璇', '宝木中阳', '米立', '陈世豪', '浅梦', '刘晓倩']",,伍六七第五季 / 刺客六七伍第五季 / 刺客伍六七第5季,"['喜剧', '动作', '动画', '奇幻', '冒险', '武侠']"
84,回忆三部曲 Memories,https://movie.douban.com/subject/1307897/,8.9,1995,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2198104415.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fi8h6spp5w4brgw6.html%3Fptag%3Dnewdouban.movie&amp;subtype=1&amp;type=online-video'],本片由三段互无关联的故事组成。《她的回忆》：2092年，由伊瓦诺夫领导的太空垃圾回收飞船在返航途中接收到来自“宇宙坟场”的求救信号，特殊的是，信号中掺杂着歌剧《蝴蝶夫人》的唱段。队员汉兹与米格尔前往施救，却进入了一位歌剧演员艾娃的回忆，这些栩栩如生的回忆场景对船员们产生了威胁；《最臭兵器》：供职于制药公司的小职员田中信男拖着病体赶回公司，无意中服用了公司与军方合作的实验药品。自此信男成为了制造致命臭气的肉身工厂，对此毫不自知的信男却按照上司命令将药品样本送往东京总部，一路上引起大面积恐慌，军方不得不派出大批军队半路截杀信男；《大炮之街》：在一座由蒸汽驱动的城市中，一家三口展开了一天的生活。母亲去制造炮弹的工厂上班，父亲在炮台担任装填手，小儿子在学校里学习与大炮相关的知识。炮台不停开炮，但敌人的身影却始终没有出现……,日本,日语 / 英语,,,"['森本晃司', '冈村天斋', '大友克洋']","['今敏', '大友克洋']","['矶部勉', '山寺宏一', '高岛雅罗', '饭塚昭三', '千叶繁', '长谷川亚美', '泽海阳子', '石村知子', '平野正人', '坂口哲夫', '大场真人', '堀秀行', '羽佐间道夫', '大塚周夫', '阪脩', '绪方贤一', '大塚明夫', '京田尚子', '石森达幸', '藤井佳代子', '神代知衣', '曾我部和行', '岛田敏', '小野英昭', '田中亮一', '岸野幸正', '佐藤佑晖', '大泷进矢', '卷岛直树', '岩永哲哉', '中村尚子', '小林通孝', '林勇', '山田俊司', '山本圭子', '仲木隆司', '中村秀利', '福田信昭', '江川央生', '佐藤正治', '佐藤蓝', '长嶝高士', '石川洋昭', '喜多川拓郎', '田中和实', '园部启一', '铃木胜美', '盐屋浩三', '河合义雄', '峰敦子', '大友洋子', '巴菁子', '斯特凡·森']",,追忆三部曲 / 记忆,"['科幻', '动画', '惊悚', '奇幻']"
