id,title,douban_link,rating,year,image,video_url,summary,country,language,episode_duration,episode_count,director,scriptwriter,cast,official_website,also_known_as,genre
250,穿靴子的猫 Puss in Boots,https://movie.douban.com/subject/2028585/,7.6,2011,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p877184561.jpg,"['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2F7r3wsfnr12poeow.html%3Fptag%3Dnewdouban.movie&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fss31873%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video']",他是一只穿靴子的猫（安东尼奥·班德拉斯 Antonio Banderas 配音），多年来行侠仗义，行走江湖，剑术高明，胆大卖萌，虽是官兵通缉捉拿的要犯，但从来都无所畏惧，泰然自若。在某个极不友好的小酒馆里，靴猫听说杰克（Billy Bob Thornton 配音）和吉尔 （Amy Sedaris 配音）这对雌雄恶棍拿到了传说中的魔豆，魔豆长出的豆荚直通巨人的宫殿，而那里住着令人垂涎可以下金蛋的鹅。靴猫决定铤而走险劫掠魔豆，却遭到神秘的黑猫阻挠。在黑猫引诱下，他来到一处猫儿聚会的场所，结果意外遇到当年孤儿院的好友矮蛋（Zach Galifianakis 配音），黑猫则是性感的小母猫咪·柔爪（萨尔玛·海耶克 Salma Hayek 配音）。矮蛋希望和靴猫重组魔豆帮，拿到下蛋的金鹅……,美国,英语 / 西班牙语,,,['克里斯·米勒'],"['汤姆·惠勒', '布莱恩·林奇', '威廉姆·戴维斯', '安德鲁·亚当森', '夏尔·佩罗', '大卫·H·斯坦伯格']","['安东尼奥·班德拉斯', '萨尔玛·海耶克', '扎克·加利凡纳基斯', '比利·鲍伯·松顿', '艾米·塞德丽丝', '康斯坦斯·马丽', '吉尔莫·德尔·托罗', '迈克·米切尔', 'Rich Dietl', 'Ryan Crego', '汤姆·惠勒', '康拉德·弗农', '汤姆·麦格拉思', '鲍勃·乔尔斯', 'Latifa Ouaou', '鲍勃·佩尔西凯蒂', '杰西卡·舒尔特', 'Sergio Bruna', '乔萨拉·吉娜罗', '拉拉·吉尔·米勒', '约书亚·拉什']",,靴猫外传 / 鞋猫剑客(台) / 无敌猫剑侠(港) / 猫剑侠,"['喜剧', '动画', '家庭', '奇幻', '冒险']"
251,哆啦A梦：大雄的地球交响乐 映画ドラえもん のび太の地球交響楽,https://movie.douban.com/subject/36440325/,6.6,2024,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2906817350.jpg,"['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fmzc00200rcodpa4.html%3Fptag%3Dnewdouban.movie&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fss47707%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video', 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.mgtv.com%2Fb%2F638337%2F21868861.html%3Fcxid%3Dvb4rv4jhk&amp;subtype=7&amp;type=online-video']",为了准备学校音乐会的演出，大雄埋头苦练他并不擅长的竖笛。这时，他的面前出现了一位神秘的外星少女米佳，她格外中意大雄吹出来的跑调的笛声，于是米佳引领哆啦A梦和伙伴们来到了以音乐为能量的外星球上的一座音乐殿堂。就在这时，一种能够令音乐从世界上消失的神秘生命体突然降临，地球陷入危机……！哆啦A梦和伙伴们究竟能否拯救音乐的未来和地球危机呢？,日本,日语,,,['今井一晓'],"['藤子·F·不二雄', '内海照子']","['水田山葵', '大原惠美', '嘉数由美', '木村昴', '关智一', '长岛雄一', '平野莉亚菜', '石丸干二', '吉川晃司', '菊池心', '三石琴乃', '高木涉', '田村睦心', '芳根京子']",,Doraemon the Movie: Nobita's Earth Symphony,"['科幻', '动画', '奇幻', '冒险']"
252,夏目友人帐 第七季 夏目友人帳 漆,https://movie.douban.com/subject/36463368/,9.5,2024,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2912426882.jpg,"['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fmzc00200il9dm11%2Fc4100m8fk0m.html%3Fptag%3Dnewdouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XNjQzNjAwMDczMg%3D%3D.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&amp;subtype=3&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep1113923%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video', 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.mgtv.com%2Fb%2F697713%2F21991365.html%3Fcxid%3Dvb4rv4jhk&amp;subtype=7&amp;type=online-video']",高中生夏目贵志有灵异体质，能看见别人所看不到的。当他得到祖母玲子的遗物「友人帐」之后，不论白天或晚上，开始有各式各样的妖怪纷纷找上门！原来玲子也和贵志一样有灵异体质，大家都对她敬而远之。玲子因为十分寂寞，便到处向妖怪下战书，并要战败的妖怪交出名字，订立服从的契约。而贵志拿到的，正是这本写有众多妖怪名字，能够号令百妖，力量引人觊觎的「友人帐」！贵志在得知事情原委之后，决心要将「友人帐」上的名字一一还给被玲子击败的妖怪。而想要不费吹灰之力拿到友人帐的妖怪「猫咪老师」，则自愿当保镳，保护贵志和「友人帐」，共同踏上妖怪之旅！,日本,日语,,13.0,"['大森贵弘', '伊藤秀树']","['村井贞之', '绿川幸']","['神谷浩史', '井上和彦', '佐藤利奈 Rina Satou', '石田彰 Akira Ishida', '诹访部顺一 Junichi Suwabe', '堀江一真 Kazuma Horie']",,夏目友人帐 柒,"['剧情', '动画', '奇幻']"
253,帕丁顿熊3：秘鲁大冒险 Paddington in Peru,https://movie.douban.com/subject/27115004/,0.0,2024,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2915815442.jpg,,帕丁顿（本·卫肖 Ben Whishaw 配音）回到家乡秘鲁看望他心爱的露西婶婶。露西婶婶现住在退休熊之家。然而一个谜团将帕丁顿和布朗一家带入意想不到的惊险旅程。从亚马逊雨林到秘鲁山巅，一场激动人心的冒险随之而来。,英国 / 法国 / 美国,英语,,,['道格尔·威尔森'],"['马克·伯顿', '西蒙·法纳比', '乔·福斯特', '保罗·金', '詹姆斯·拉蒙特', '迈克尔·邦德']","['本·卫肖', '奥利维娅·科尔曼', '艾米莉·莫迪默', '安东尼奥·班德拉斯', '休·博纳维尔', '艾美达·斯丹顿', '吉姆·布劳德本特', '朱丽·沃特斯', '阿米特·沙阿', '马德琳·哈里斯', '萨缪尔·乔斯林', '卡拉·桃丝', '阿什莉·雷诺兹', 'Sayera Haque', 'Chi Aloysius', 'Kat Collings', 'Carla Jones']",,帕丁顿熊3 / 柏灵顿：秘鲁大冒险(港) / 柏灵顿：熊熊去秘鲁(台) / 柏灵顿：熊来疯秘鲁 / 帕丁顿熊在秘鲁 / Paddington 3,"['喜剧', '动画', '悬疑', '奇幻', '冒险']"
254,名侦探柯南：唐红的恋歌 名探偵コナン から紅の恋歌,https://movie.douban.com/subject/26788667/,7.0,2017,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2461296240.jpg,"['https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fpage%2Ff0026zihozt.html%3Fptag%3Ddouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep325950%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video']",阳光明媚的一天，柯南（高山南 配音）、小兰（山崎和佳奈 配音）以及少年侦探团的伙伴们随同毛利小五郎（小山力也 配音）来到大阪，参加在当地举行的“高中生皋月杯”百人一首和歌大赛。期间，他们还见到了彼此的好友服部平次（堀川亮 配音）和远山和叶（宫村优子 配音）。就在比赛进行中途，一封爆炸预告信送到电视台，警方迅速行动起来组织疏散。疏散一半时，爆炸突然发生，结果平次与和叶被困在建筑物中。而在一连串的混乱过后，一位皋月杯相关人员的尸体突然出现在众人面前。迷离的案情再度引起柯南的注意……本片根据青山刚昌的超人气漫画改编，系“名侦探柯南系列”第21部电影版。,日本,日语,,,['静野孔文'],"['大仓崇裕', '青山刚昌']","['高山南', '山崎和佳奈', '小山力也', '山口胜平', '堀川亮', '宫村优子', '岩居由希子', '高木涉', '大谷育江', '绪方贤一', '林原惠美', '松井菜樱子', '桧山修之', '雪野五月', '小野大辅', '山路和弘', '寺杣昌纪', '若本规夫', '置鲇龙太郎', '胜生真沙子', '比嘉久美子', '一条和矢', '石井康嗣', '石川英郎', '吉田美保', '斋贺光希', '大西健晴', '小伏伸之', '进藤尚美', '高冢正也', '福岛润', '吉冈里帆', '宫川大辅', '阪脩']",,名侦探柯南21: 唐紅的恋歌(台) / 名侦探柯南：剧场版21 / 名侦探柯南：2017年剧场版 / Detective Conan: Crimson Love Letter,"['动画', '悬疑']"
255,死神 千年血战篇 -相克谭- BLEACH 千年血戦篇-相剋譚-,https://movie.douban.com/subject/36189164/,9.1,2024,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2910310739.jpg,['https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XNjQzMTA2NDU4MA%3D%3D.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&amp;subtype=3&amp;type=online-video'],根据《BLEACH 死神》最终章改编，黑崎一护重返代理死神的岗位，曾经被封印的灭却师之王组成“看不见的帝国”。他们攻占虚圈，并向尸魂界宣战，这场千年血战即将迎来最终章！,日本,日语,24分钟,13.0,['田口智久'],"['久保带人', '田口智久', '平松正树']","['森田成一', '杉山纪彰']",,BLEACH 死神 千年血战篇 Part 3 / 境界 新篇章 相剋谭篇 / 死神 千年血战篇 第三季 / BLEACH 千年血战篇 第三季 / Bleach: Thousand-Year Blood War - Part 3: The Conflict,"['剧情', '动作', '动画']"
256,银魂 銀魂,https://movie.douban.com/subject/2057171/,9.6,2006,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2267457536.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fmzc00200ddnx96j%2Fa0036nky409.html%3Fptag%3Dnewdouban.cartoon&amp;subtype=1&amp;type=online-video'],"本作是以科幻时代剧为题材的搞笑漫画。作者的初连载作品。至2005年12月，漫画至第10卷发行为止，累积总计卖出超过500万本。银魂的OVA于“JUMP FESTA・ANIME TOUR '05（ジャンプフェスタ・アニメツアー'05）”上映。制作单位为SUNRISE（サンライズ）。银魂的电视动画由2006年4月4日开始, 每周星期二19:00于东京电视台（テレビ東京）播放。制作单位同样为SUNRISE，监督为高松信司。银魂已游戏化，并将于2006年9月21日推出NDS的生活模拟游戏-‘銀魂 でぃ～えす 万事屋大騒動！’。江户时代末期（本作的20年前）, 被称为“天人（あまんと）”的谜之异星人来袭。于是地球人与天人之间的战争瞬即爆发，为数众多的武士和攘夷派志士都参与与天人的战斗，幕府见识到天人强大的实力后，最终向天人低头，放弃武士不管，擅自与天人...",日本,日语,25分钟(全201集),,"['高松信司', '藤田阳一', '松尾衡', '宅野诚起', '吉村爱', '小仓宏文', '宫胁千鹤', '森胁真琴', '南康宏', '马引圭', '山崎茂', '畑博之', '三宅和男', '绵田慎也', '吉村文宏', '山田弘和', '大脊户聪', '菱川直树', '宫原秀二', '高木茂树', '长滨亘彦', '安藤正臣']","['大和屋晓', '横手美智子', '下山健人', '隅泽克之', '空知英秋']","['杉田智和', '钉宫理惠', '阪口大助', '高桥美佳子', '雪野五月', '立木文彦', '折笠富美子', '石田彰', '中井和哉', '铃村健一', '千叶进步', '子安武人', '三木真一郎', '山崎巧', '小林优', '高松信司', '杉本优', '甲斐田裕子', '太田哲治', '日野聪', '清水理沙', '茶风林', '菅生隆之', '野中蓝', '山崎巧 Yamasaki Takumi', '藤原启治 Keiji Fujiwara']",,Gintama,"['喜剧', '动作', '科幻', '动画']"
257,火影忍者 NARUTO -ナルト-,https://movie.douban.com/subject/1427318/,9.2,2002,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2264901843.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fmzc00200ddnx96j%2Fa0036nky409.html%3Fptag%3Dnewdouban.cartoon&amp;subtype=1&amp;type=online-video'],十多年前一只拥有巨大威力的妖兽“九尾妖狐”袭击了木叶忍者村，当时的第四代火影拼尽全力，以自己的生命为代价将“九尾妖狐”封印在了刚出生的鸣人身上。木叶村终于恢复了平静，但村民们却把鸣人当成像“九尾妖狐”那样的怪物看待，所有人都疏远他。鸣人自小就孤苦无依，一晃十多年过去了，少年鸣人考入了木叶村的忍者学校，结识了好朋友佐助和小樱。佐助是宇智波家族的传人之一，当他还是小孩的时候他的哥哥——一个已经拥有高超忍术的忍者将他们家族的人都杀死了，然后投靠了一直想将木叶村毁灭的大蛇丸，佐助自小就发誓要超越哥哥，为家族报仇。鸣人他们在忍者学校得到了教官卡卡西的精心指点，在他的帮助下去迎接成长中的一次又一次挑战！,日本,日语 / 英语,24分钟,,"['伊达勇登', '村田雅彦', '都留稔幸', '若林厚史', '小坂春女', '川口敬一郎', '松本佳久', '佐藤真二', '影山楙伦', '御厨恭辅', '横田和善', '新留俊哉', '久城理音', '浦田保则', '浅见松雄', '宫原秀二', '饭村正之', '西村大树', '小高义规', '冈崎幸男', '木下勇喜', '菅井嘉浩', '浊川敦', '福田皖', '木村宽', '榎本守', '佐土原武之', '熨斗谷充孝', '清水明']","['岸本齐史', '隅泽克之', '武上纯希', '大和屋晓', '横手美智子', '宫田由佳', '西园悟', '吉田伸', '铃木康之']","['竹内顺子', '杉山纪彰', '中村千绘', '井上和彦', '关俊彦', '松本和香子', '大塚芳忠', '胜生真沙子', '柴田秀胜', '森久保祥太郎', '伊藤健太郎', '柚木凉香', '小杉十郎太', '增川洋一', '远近孝一', '田村由香里', '江原正士', '水树奈奈', '鸟海浩辅', '川田绅司', '落合露美', '大谷育江', '重松朋', '下屋则子', '飞田展男', '石冢运升', '浅野真由美', '石田彰', '加濑康之', '朴璐美', '中田让治', '保志总一朗', '神奈延年', '三木真一郎', '中村大树', '家中宏', '福田信昭', '楠大典', '本田贵子', '平田广明', '津田健次郎', '坪井智浩', '河野智之', '根本圭子', '铃木琢磨', '小林由美子', '津田英三', '伊藤和晃', '浅井清己', '佐佐木望', '宫田光', '翠准子', '石川英郎', '檀臣幸', '菅生隆之', '堀内贤雄', '田中正彦', '三宅健太', '千叶进步', '咲野俊介', '渡边明乃', '森川智之', '青野武', '石川静', '滨田贤二', '渡部猛', '天田益男', '能登麻美子', '辻亲八', '津村真琴', '菅沼久义', '山本泰辅']",,狐忍 / Naruto,"['喜剧', '动画', '冒险']"
258,名侦探柯南：银翼的魔术师 名探偵コナン 銀翼の奇術師,https://movie.douban.com/subject/2357711/,8.1,2004,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1954029893.jpg,"['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fmzc00200vevkj58%2Fw0024b6lp2e.html%3Fptag%3Dnewdouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep325893%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video']",知名舞台剧女演员牧树里这日收到怪盗基德的预告信：在26个字母的盘旋飞舞中，他来拜领无价的“命运的宝石”。毛利小五郎受到牧树里委托将信件分析，认为基德将在演出最后一晚前来盗取宝石，当晚他及柯南、小兰等人来到剧场，那里早有诸多警察守候。令柯南吃惊的是，基德竟扮成工藤新一出现在众人面前，但他及众人方向不同的紧张过后，宝石并没被盗，柯南醒悟字母预告信与航班相关。而柯南、小兰、牧树里及其同事搭乘的前往北海道的飞机上，尚有一起杀人计划正被精心设计。,日本,日语,,,['山本泰一郎'],['古内一成'],"['高山南', '山崎和佳奈', '神谷明', '松井菜樱子', '高岛雅罗', '林原惠美', '绪方贤一', '岩居由希子', '高木涉', '大谷育江', '户田惠子', '柴田秀胜', '森功至', '岛津冴子', '久川绫', '井原启介', '中村大树', '引田有美', '伊仓一惠', '百百麻子', '冰上恭子', '三木真一郎', '石冢运升', '茶风林', '井上和彦', '松本保典', '神奈延年', '菅原正志', '金尾哲夫', '细井治', '藤城裕士', '卷岛直树', '水内清光', '仮屋昌伸', '山口胜平']",,名侦探柯南剧场版第8部 / Conan Movie 8 - Magician of the Silver Sky / Detective Conan: Magician of the Silver Sky,"['动画', '悬疑']"
259,名侦探柯南：纯黑的恶梦 名探偵コナン 純黒の悪夢,https://movie.douban.com/subject/26596486/,6.1,2016,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2398143099.jpg,"['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fgpcfwzyrfzyalj7.html%3Fptag%3Dnewdouban.movie&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep325949%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video']",漆黑的夜晚，一名间谍悄然潜入日本警方某机构，盗走了记载着各国谍报机构重要数据的绝密文件的绝密数据。日本警方和FBI探员赤井秀一（池田秀一 配音）旋即与间谍展开追逐。最后，逃亡者的车辆坠落悬崖。第二天，柯南（高山南 配音）和伙伴们来到东都水族馆观光，结果发现一名受伤的美丽女子（天海佑希 配音）。该女子处于失忆状态，身上的手机也破损无法使用。柯南等人答应要帮她恢复记忆，当他们七嘴八舌之际，藏在暗处的黑衣组织成员贝尔摩德（小山茉美 配音）冷冷地注视着这一切。在相处过程中，女子非凡的身手和奇怪的言行举止让灰原哀（林原惠美 配音）对其真实身份产生怀疑。刚刚还一派祥和的水族馆，沉浸在快乐之中的人们，根本会想到随着那名神秘女子技艺的恢复，自己马上就要被卷入黑暗组织的杀戮和混乱之中……,日本,日语,,,['静野孔文'],"['樱井武晴', '青山刚昌']","['高山南', '山崎和佳奈', '小山力也', '山口胜平', '林原惠美', '绪方贤一', '岩居由希子', '高木涉', '大谷育江', '堀之纪', '立木文彦', '小山茉美', '井上喜久子', '木下浩之', '茶风林', '汤屋敦子', '千叶一伸', '松井菜樱子', '榎本充希子', '土师孝也', '一城美由希', '梁田清之', '泽海阳子', '志村知幸', '佐藤美一', '铃木琢磨', '宇垣秀成', '笠原留美', '桃森李桃', '大原沙耶香', '半场友惠', '武内健', '东龙一', '飞田展男', '三石琴乃', '池田秀一', '古谷彻', '天海祐希']",,名侦探柯南：剧场版20 / 名侦探柯南：纯黑的噩梦 / 名侦探柯南：2016年剧场版 / Meitantei Conan: Movie 20 / Detective Conan: The Darkest Nightmare,"['动画', '悬疑']"
