id,title,douban_link,rating,year,image,video_url,summary,country,language,episode_duration,episode_count,director,scriptwriter,cast,official_website,also_known_as,genre
400,钢之炼金术师 鋼の錬金術師,https://movie.douban.com/subject/1433342/,9.2,2003,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2260616108.jpg,"['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Ftyeqdw6rof7t5ow%2Fi0015hmyt2y.html%3Fptag%3Dnewdouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XODI3MDk3Mjcy.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&amp;subtype=3&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep97499%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video']",年幼的爱力克兄弟十分思念去世的母亲，不惜触犯炼金术中最大的禁忌，进行了人体炼成。可是炼成失败了，哥哥爱德华失去了左腿与右臂，弟弟阿尔冯斯失去了肉体，只能把灵魂附身在一副铠甲上。为了偿还他们自己的罪，找回失去的一切，兄弟二人踏上了寻找传说中的“贤者之石”的旅程。几年后，一位右臂与左腿都是由“机械铠甲”替代的国家炼金术士出现在人们的眼前，他被称作“钢之炼金术师”。,日本,菲律宾语 / 法语 / 意大利语 / 葡萄牙语 / 西班牙语 / 塔加路语 / 英语 / 日语,24分钟,51.0,"['水岛精二', '安藤真裕', '京田知己', '大槻敦史', '桥本昌和', '安田贤司', '岩崎太郎', '小高义规', '金子伸吾', '上田茂', '秦义人', '中津环', '松浦锭平', '阿宫正和', '角田一树']","['会川升', '井上敏树', '大和屋晓', '高山克彦', '吉永亚矢', '高桥奈津子', '石川学', '荒川弘']","['朴璐美', '钉宫理惠', '丰口惠美', '江原正士', '津田匠子', '置鲇龙太郎', '大川透', '根谷美智子', '藤原启治', '内海贤二', '青森伸', '上田祐司', '速水奖', '杉山佳寿子', '佐藤佑子', '诹访部顺一', '鹰森淑乃', '高户靖广', '山口真弓', '水树奈奈', '柴田秀胜']",,钢之炼金术师 2003,"['喜剧', '科幻', '动画', '悬疑', '恐怖']"
401,天官赐福,https://movie.douban.com/subject/34908091/,8.1,2020,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2621050857.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep407968%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],仙乐国太子谢怜接连被贬后第三次飞升成仙，却不慎破坏了神官们的金殿，无人供奉的他只能下凡除鬼来换取功德作为补偿。在凡间的历练中，谢怜结识了两位来帮助他的小神官，并认识了诡王花城，四人一同解决了一件件诡谲的事件，并逐渐接触到了看似光鲜亮丽的仙界众神官的黯然往事。,中国大陆,汉语普通话,35分钟,11.0,['李豪凌'],"['墨香铜臭', '春日幽铃', '蜜饺', '桃玖玖']","['姜广涛', '马正阳', '黄莺', '文森', '胡良伟', '山新', '吴磊', '白雪岑', '陶典', '路知行', '邱秋']",,天官赐福动画版,"['剧情', '动画']"
402,大道朝天,https://movie.douban.com/subject/36141134/,0.0,2024,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2912937621.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep836549%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],踏遍青山人未老，蓦然回首，那剑才下眉间，却在心间。朝天大陆内避居山村的井九，意外收得天生道种的柳十岁为书童。两人凭借机缘来到青山宗，却因为“平平无奇“的井九居然以“天赋卓绝”的天才柳十岁作为仆人，遭人非议。在承剑大会上，井九还结识了神末峰的三无少女赵腊月。“懒”得出奇的井九只想安安静静修行，殊不知命运却将三人卷入了巨大的江湖纷争……太虚之下，青山远不远？不远。,中国大陆,汉语普通话,20分钟,16.0,['陈升垚'],['王旭阳'],"['羊仔', '阎么么', '李璐', '锦鲤', '王凯', '杨默', '王晨光', '阎萌萌', '齐斯伽', '苗壮', '王敏纳', '张博恒', '孟宇', '赵铭洲', '赵毅', '李诗萌', '赵梦娇', '魏超', '林强', '苏雨山', '褚珺', '路熙然', '张磊', '宇薇', '云惟一', '孙路路']",,大道朝天 动画版 / The Path Toward Heaven,"['动作', '动画', '奇幻', '古装']"
403,剑风传奇 黄金时代篇1：霸王之卵 ベルセルク 黄金時代篇Ⅰ 覇王の卵,https://movie.douban.com/subject/5308201/,8.5,2012,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1462854862.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep836549%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],百年战争，世事颠倒，人心糜烂，贪欲横行。各国之间兼并攻伐，血流成河。名叫格斯的男子（岩永洋昭 配音）凭藉一己之力在佣兵中打出名号，也引起另一个强大男人的观注。不久，他遭遇了令人闻风丧胆的佣兵部队“鹰之团”及其具有超凡魅力和实力的领导者统治者格里菲斯（樱井孝宏 配音）。格斯在挑战格里菲斯的战斗中败北，此后加入鹰之团，成为其中最为骁勇的战将。在连番激烈的战斗中，他与战友建立起坚不可摧的友情，更得到格里菲斯的赏识，后者甚至不顾自己的安全拯救被恶魔佐德折磨的格斯。但随着鹰之团成为米特兰王国的正规军，以及格里菲斯被封为贵族，淳朴的战友之情开始蒙上阴谋的鬼影……本片根据漫画家三浦健太郎的同名原作改编，为“黄金时代”三部曲第一部，其他两部为《多尔多雷攻略》、《降临》。,日本,日语,,,['洼冈俊之'],"['大河内一楼', '三浦建太郎 (漫画原作)']","['岩永洋昭', '樱井孝宏', '寿美菜子', '小山力也', '梶裕贵', '矢尾一树', '三宅健太']",,剑风传奇 剧场版 / Beruseruku: Ougon jidaihen I - Haou no tamago / Berserk: The Golden Age Arc - The Egg of the King,"['剧情', '动作', '动画', '战争']"
404,怪物之子 バケモノの子,https://movie.douban.com/subject/26280710/,7.8,2015,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2238784204.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep215976%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],9岁的人类少年莲（宫崎葵 配音）痛失母亲，他拒绝亲戚的照顾，独自跑上熙攘的大街，偏巧遇到了偶然来人间寻找弟子的怪物熊彻（役所广司 配音）。怪物界的宗师（津川雅彦 配音）即将转生为神，接任他位置的人选将在猪王山（山路和弘 配音）和熊彻之间产生，但是没有嫡传弟子让熊彻希望渺茫。借此机缘，莲闯入了怪物世界，他和熊彻之间争吵不断，可是在冲突的过程中似乎又渐渐认同彼此。转眼间莲（染谷将太 饰）已成长为武功高强的落落青年，他无意中回到人间，重拾了失落已久的身份和感情。与此同时，决定宗师的日期一天天临近，谁也没有想到的意外却发生了……,日本,日语,,,['细田守'],['细田守'],"['役所广司', '宫崎葵', '染谷将太', '广濑铃', '山路和弘', '宫野真守', '山口胜平', '黑木华', '大野百花', '诸星堇', '长塚圭史', '麻生久美子', '津川雅彦', '中村正', '草村礼子', '近石真介', '秋月成美', '石上静香', '井上肇', '岩崎博', '宇梶刚士', '牛山茂', '大西礼芳', '小栗旬', '尾崎右宗', '各务立基', '虎岛贵明', '小林正宽', '小林里乃', '佐佐木胜彦', '濑户麻沙美', '高桥伸也', '田中要次', '谷村美月', '长克巳', '德本英一郎', '户田惠', '中岛广稀', '中根久美子', '莲岳大', '原扶贵子', '市道真央', '松本花奈', '水野智则', '三宅麻理惠', '最上嗣生', '山本兼平', '悠木碧', '李千鹤', '桝太一', '中川雅也', '大泉洋']",,怪物的孩子(台) / Bakemono no Ko / The Boy and The Beast,"['动作', '动画', '奇幻', '冒险']"
405,温泉屋的小老板娘 若おかみは小学生！,https://movie.douban.com/subject/30205667/,7.0,2018,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2631409396.jpg,"['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fmzc0020001yb6dj.html%3Fptag%3Dnewdouban.movie&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep200371%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video']",小学六年级的小织，在父母车祸双亡后被经营温泉旅馆「春之屋」的外婆收养，也开始了她的小女将修行之路。少根筋又冒失的她，时常被敌对旅馆同龄之女秋野真月嘲笑。但生性乐天的小织，在旅馆里的幽灵小卖、美阳及铃鬼鼓励之下，努力地招待每位客人。是一部温暖且欢乐的女孩成长记。,日本,日语,,,['高坂希太郎'],"['令丈裕子', '亚沙美', '吉田玲子']","['小林星兰', '水树奈奈', '松田飒水', '远藤璃菜', '小樱悦子', '麻上洋子', '花泽香菜', '一龙斋贞友', '寺杣昌纪', '折笠富美子', '小林由美子', '小松未可子', '田中诚人', '高桥里枝', '坂本恭平', '伊东美弥子', '野村麻衣子', '清水春香', '社本悠', '龟谷理子', '美波和嘉菜', '村上裕哉', '北田理道', '内藤有海', '小松昌平', '拜真之介', '长谷川暖', '伊吹优里安', '设乐统', '霍兰千秋', '铃木杏树', '药丸裕英', '山寺宏一']",,小学生老板娘 / 温泉屋小女将(港) / 年轻的老板娘是小学生！ / 温泉屋小女管家 / 温泉屋少掌柜 / Okko's Inn / Waka Okami wa Shōgakusei!,"['动画', '家庭']"
406,从前有座灵剑山,https://movie.douban.com/subject/26877434/,7.0,2019,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2574861321.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fmzc00200cmkyse6%2Fo0032jhzt5q.html%3Fptag%3Dnewdouban.tv&amp;subtype=1&amp;type=online-video'],青春古风爆笑梗片《从前有座灵剑山》，讲述了灵剑派诚邀各路精英前来参加升仙大会，为进一步扩充门派力量。因彗星陨落，末法大劫而降临的奇才王陆，怀着千年未有的空灵根，带着现代人思维，踏入灵剑派山门，与师傅王舞互坑，凭借科学知识和超级情商，与海云帆等人碾压异界，走上成为绝世强者的反套路之路！,中国大陆,汉语普通话,47分钟,37.0,['于中中'],"['范侃', '李菲菲', '许芃芃', '方羌羌']","['许凯', '张榕容', '朱元冰', '高雨儿', '郭晓婷', '合文俊', '郑雅文', '李小胖', '郭晋安', '温升豪', '徐凌晨', '李熹子', '陆恩馨']",,Once Upon A Time In Lingjian Mountain,['喜剧']
407,星之声 ほしのこえ,https://movie.douban.com/subject/1463872/,8.1,2002,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2521698179.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fmzc00200cmkyse6%2Fo0032jhzt5q.html%3Fptag%3Dnewdouban.tv&amp;subtype=1&amp;type=online-video'],故事始于2046年，为了追捕侵袭火星的外星人多鲁米斯星人，宇宙探索舰Lysithea号在各地挑选先发人员，初中生美加子（武藤寿美配）也成为一名宇宙员。开始了辗转于火星、太空基地、木星、冥王星等各地的演习。美加子离开地球后，她的同班同学小昇（铃木千寻配）仍然能收到来自宇 宙的问候——美加子时常发来短信告知近况，只是随着距离的扩大，短信送达地球的时间就会越来越长。“有一天一定能再见面吧！”对方都这么想着。可是，美加子终于杳无音信了。8年后，小昇在报纸上读到了8年前宇宙军和多鲁米斯星人恶战且几乎无人生还的新闻。此时手机突然响了：“24岁的小昇你好，我是15岁的美加子哦！……”手机屏幕上映出这样的话来。,日本,日语 / 英语,,,['新海诚'],['新海诚'],"['筱原美香', '新海诚', '武藤寿美', '铃木千寻', '唐娜·伯克']",,星尘物语 / Voices of a Distant Star,"['爱情', '科幻', '动画', '短片']"
408,哆啦A梦：大雄的金银岛 ドラえもん のび太の宝島,https://movie.douban.com/subject/27069070/,6.4,2018,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2523364763.jpg,"['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fvb7zydkc1n8cj4o.html%3Fptag%3Dnewdouban.movie&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.tv.sohu.com%2Fa%2Fa9479815.shtml%3Fchanneled%3D200101&amp;subtype=2&amp;type=online-video']",炎炎夏日，出木杉君向朋友们讲述了《金银岛》的故事。大雄（大原惠美 配音）兴致盎然，又在胖虎（木村昴 配音）、小夫（关智一 配音）以及静香（嘉数由美 配音）面前吹嘘要找到海盗的宝藏。当然，最终他还是要依赖忠实的好朋友哆啦A梦（水田山葵 配音）。哆啦A梦拿出了秘密道具“金银岛地图”，大雄则极其巧合地在太平洋中心找到了一座藏有金银财宝的新的岛屿。在此之后，好伙伴们扬帆远航，一路朝着太平洋中心前行。当最初的快乐刺激过后，一群神秘海盗将众人拦了下来。经过一番混战，静香还被对方当成另外一个女孩抢走。与此同时，大雄等人则救下了来自那座岛屿的男孩弗洛克（山下大辉 配音）。为了救回静香，他们追踪着海盗的踪迹，穿越茫茫大海……,日本,日语,,,['今井一晓'],"['川村元气', '藤子·F·不二雄']","['水田山葵', '大原惠美', '嘉数由美', '木村昴', '关智一', '三石琴乃', '松本保典', '萩野志保子', '金元寿子', '山下大辉', '折笠富美子', '悠木碧', '大友龙三郎', '早见沙织', '胜杏里', '乃村健次', '鸟海胜美', '陶山章央', '龟井芳子', '一条和矢', '渡边宜嗣', '高桥茂雄', '长泽雅美', '大泉洋']",,哆啦A梦：大雄的宝岛 / 哆啦A梦2018剧场版 / Doraemon the Movie 2018 Nobita's Treasure Island / Doraemon Nobita no Takarajima,"['动画', '奇幻', '冒险']"
409,蜡笔小新：呼风唤雨的热带雨林 クレヨンしんちゃん 嵐を呼ぶジャングル,https://movie.douban.com/subject/2333699/,8.7,2000,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2194383684.jpg,"['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fbymafsjpccgo4bw%2Ft0014l4nu7p.html&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep126455%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video']",小新一家还有风间，妮妮，正男，阿呆一起报名动感超人周年纪念南海之旅，就在动感超人电影的船上首映会上，突然出现了一群粗暴的猴子将大人们都掳走了。春日部防卫队为了救出大人们而出动，小新一行人冒险渡海到南海上的一座荒岛希望可以查出发生了什么事，但本应在船上小葵和小白竟突然出现，小新还发现另一辆古怪的船......,日本,日语,,,['原惠一'],['原惠一'],"['矢岛晶子', '藤原启治', '楢桥美纪', '兴梠里美', '真柴摩利', '林玉绪', '一龙斋贞友', '佐藤智惠', '玄田哲章', '玉川纱己子', '萩森侚子', '大冢智子', '纳谷六朗', '高田由美', '富泽美智惠', '三石琴乃', '川澄绫子', '立木文彦', '京田尚子', '稀代樱子', '伊仓一惠', '星野千寿子', '户田秋子', '阪口大助', '草地章江', '松尾银三', '纱由里', '冈野浩介', '增冈弘', '小樱悦子', '伊藤美纪', '德丸完', '大西健晴', '岩永哲哉', '土门仁', '大塚明夫', '小林佐智子']",,蜡笔小新之森林里的暴风雨,"['喜剧', '动画']"
