id,title,douban_link,rating,year,image,video_url,summary,country,language,episode_duration,episode_count,director,scriptwriter,cast,official_website,also_known_as,genre
350,四叠半神话大系 四畳半神話大系,https://movie.douban.com/subject/4195678/,9.3,2010,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2071123198.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep754861%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],故事以主角的第一人称进行，“我”（浅沼晋太郎 配音）是京都大学的一名三年级生，原本期待着有一个玫瑰色多姿多彩的大学生活，希望自己能交上飘逸黑长发的漂亮女朋友。然而事与愿违，主人公经历了一场失败的恋爱，身边的朋友也少得可怜。主人公唯一的朋友小津（吉野裕行 配音），长相像一只妖怪，以捉弄情侣为乐。主人公常常唾弃小津，却离不开他。随后主人公认识了师妹明石（坂本真绫 配音），她是个性格冷淡的黑发少女。正是因为自己当初选择了网球部，才导致大学两年如此失败，于是“我”假想如果自己入学时选择了另外一个社团，会不会经历另外一种截然不同的大学生活呢？本作从平行时空的角度，围绕着主人公重新从大一新生选择社团开始，选择了各种各样不同社团，发展出不一样的青春故事。,日本,日语,23分钟,11.0,"['汤浅政明', '夏目真悟', '三原三千夫', '牧原亮太郎', '宫泽康纪', '横山彰利', '高桥知也']","['上田诚', '宫泽康纪', '汤浅政明', '森见登美彦']","['浅沼晋太郎', '坂本真绫', '吉野裕行', '藤原启治', '甲斐田裕子', '诹访部顺一', '佐藤节二', '真山亚子', '宫内敦士', '大原沙耶香', '桧山修之']",,四叠半宿舍，青春迷走 / The Tatami Galaxy,['动画']
351,瑞克和莫蒂 第七季 Rick and Morty Season 7,https://movie.douban.com/subject/36025639/,9.0,2023,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2898731550.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep754861%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],《瑞克和莫蒂》第七季已续订,美国,英语,22分钟,10.0,,,"['伊恩·卡多尼', '哈利·贝尔登', '克里斯·帕内尔', '萨拉·乔克', '斯宾瑟·格拉默', '休·杰克曼']",,,"['喜剧', '科幻', '动画', '冒险']"
352,剑风传奇 黄金时代篇3：降临 ベルセルク 黄金時代篇Ⅲ 降臨,https://movie.douban.com/subject/7051375/,9.0,2013,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1778898508.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep754861%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],传奇佣兵部队“鹰之团”，在团长格里菲斯（樱井孝宏 配音）的率领下结束了百年战争，一跃成为米特兰王国的正规军。但是荣誉的顶点也正是衰落的开始，格里菲斯被国王投入“再生之塔”最底层的死牢，遭受常人难以想象的折磨，鹰之团也沦为叛军潜入丛林荒野，时刻遭到追兵的屠戮。黑暗而漫长的一年后，战神格斯（岩永洋昭 配音）重新归队，与代理团长卡思嘉（行成桃姬 配音）建立深深的信任，并在夏洛特公主（丰崎爱生 配音）的帮助下冒险救出格里菲斯。格斯让走投无路的鹰之团看到新的希望，而丧失了一切的格里菲斯则跌入绝望的谷底。当216年一次的日食出现，格里菲斯与霸王之卵再次邂逅，恶魔的血腥盛筵拉开序幕……本片根据漫画家三浦健太郎的同名原作改编，为“剑风传奇剧场版三部曲”的最后一部。,日本,日语,,,['洼冈俊之'],"['大河内一楼', '三浦建太郎']","['岩永洋昭', '樱井孝宏', '行成桃姬', '梶裕贵', '寿美菜子', '矢尾一树', '丰崎爱生', '小山力也', '三宅健太']",,剑风传奇 剧场版 / Berserk: Ohgon jidai hen 3 - Kôrin / Berserk: The Golden Age Arc 3 - Descent,"['剧情', '动作', '动画', '战争']"
353,剧场版魔法少女小圆 新篇 叛逆的故事 劇場版 魔法少女まどか☆マギカ [新編] 叛逆の物語,https://movie.douban.com/subject/10569151/,9.3,2013,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2151582333.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep282474%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],宁静祥和的见泷原市，全靠魔法少女鹿目圆（悠木碧 配音）、美树沙耶香（喜多村英梨 配音）、巴麻美（水桥香织 配音）以及佐仓杏子（野中蓝 配音）守护，一次次击败了人类灵魂深处产生的“梦魇”，全力包围着她们最为珍惜的城市、家人和朋友。这一天，美丽女孩晓美焰（斋藤千和 配音）作为转校生来到小圆的班级，小圆她们意外发现，晓美竟然也是魔法少女中的一员。在此之后，五位魔法少女同心携手，解决了梦魇接二连三带来的危机。她们的友情笃深，相处分外融洽，但是晓美却对周遭无时不在的违和感隐隐感到不安。某天，她要求杏子和她去风见野一探究竟，然而两人大费周章，竟然怎么也无法走出见泷原。晓美终于意识到，她和朋友们似乎被某人封在了魔女的结界中。无休止的轮回以及爱欲滋生的幻象，让少女们陷入无休止的混乱深渊……,日本,日语,,,"['宫本幸裕', '新房昭之']",['虚渊玄'],"['悠木碧', '斋藤千和', '水桥香织', '喜多村英梨', '加藤英美里', '野中蓝', '阿澄佳奈', '后藤邑子', '岩永哲哉', '吉田圣子', '新谷良子', '岩男润子', '松冈祯丞', '赤崎千夏', '五十岚裕美', '上田丽奈', '木岛隆一', '河西健吾', '阿座上洋平', '前田邦宏']",,Puella Magi Madoka Magica the Movie: Rebellion,['动画']
354,天国大魔境,https://movie.douban.com/subject/36129263/,8.6,2023,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2882121656.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep282474%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],该剧由漫画鬼才石黑正数亲自打造，贵留子与小丸踏上寻找“天国”的旅程，极力避开专门猎杀人类的怪物。时男舍弃井井有条的生活，勇闯外面的世界。,日本,日语,24分钟,13.0,['森大贵'],['深见真'],"['佐藤元', '千本木彩花', '山村响', '丰永利行', '福圆美里', '武内骏辅', '黑泽朋世', '松冈美里', '新祐树']",,Heavenly Delusion,"['科幻', '动画', '悬疑', '冒险']"
355,来自深渊：深魂的黎明 劇場版 メイドインアビス 深き魂の黎明,https://movie.douban.com/subject/27591193/,8.7,2020,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2882654769.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep340931%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],在每一个角落都被探索完毕的世界中，唯一残留的秘境——大洞穴“阿比斯”。不知道延续到何方，深不见底的巨大纵向洞穴，栖息着奇妙奇怪的生物们，沉眠着现在的人类无法制造的贵重遗物。“阿比斯”那充满了不可思议的姿态吸引了人们，并驱使人们展开冒险。如此，多次挑战大洞穴的冒险者们，陆续得到了“探窟家”的名号。住在建造于阿比斯边缘的城镇“奥斯”的孤儿莉可，梦想着有朝一日成为母亲那样伟大的探窟家，并解开阿比斯的谜团。某天，以母亲莱萨的白笛被发现为契机，莉可决定潜入阿比斯深处。被莉可捡到的丧失记忆的机器人雷格，也为了寻找自己的记忆而决定同行。莉可在深界四层中了穿弹兽的毒。救了莉可的，是“生骸”娜娜奇。娜娜奇也成为两人的同伴，三人的冒险向着波多尔多所在的深界五层进发。在那里，他们遇到了一位自称为普鲁修卡的女孩子……,日本,日语,,,['小岛正幸'],['仓田英之'],"['富田美忧', '伊濑茉莉也', '井泽诗织', '水濑祈', '大原沙耶香', '稻田彻', '喜多村英梨', '原奈津子', '川田绅司', '下山吉光', '后藤弘树', '武藏真之介', '田岛章宽', '中务贵幸', '中村源太', '新祐树', '越后屋浩介', '坂本真绫', '森川智之']",,剧场版 来自深渊 深邃的魂之黎明 / Made in Abyss: Dawn of the Deep Soul,['动画']
356,同级生 同級生,https://movie.douban.com/subject/26344688/,9.1,2016,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2232859216.jpg,['https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XMjk4MjU5MzY0NA%3D%3D.html%3Ftpa%3DdW5pb25faWQ9MTAzNTY1XzEwMDAwMV8wMV8wMQ&amp;subtype=3&amp;type=online-video'],夏天时节，东府第一高校要举行合唱祭。在课后合唱训练中，高中二年级A班草壁光（神谷浩史 配音）发现同班的尖子生佐条利人（野岛健儿 配音）并没有开口唱歌。草壁原以为这样的优等生不屑于合唱活动，却在当天放学后发现佐条独自留在教室练习。鬼使神差地，擅长音律的草壁主动提出要帮助佐条练习唱歌。经过多日的相处，草壁渐渐被认真的佐条吸引，却一直苦恼于对方是为了他人才如此努力学习唱歌。到了合唱祭这一天，草壁忽然控制不住情绪，在正式演出中途跑了出去，佐条见状紧张地追上。在空荡荡的校园里，二人终于向对方确定了心意。夏天要结束了，而他们青春的诗篇才刚刚开始。《同级生》是A-1 Pictures制作的剧场版动画，改编自中村明日美子的同名漫画。,日本,日语,,,"['中村章子', '林明美']",['中村明日美子'],"['野岛健儿', '神谷浩史', '石川英郎', '高坂笃志', '相川春树', '平野润也']",,Doukyuusei / Classmates,"['爱情', '动画', '同性']"
357,间谍过家家 第二季 SPY×FAMILY Season 2,https://movie.douban.com/subject/36190888/,8.9,2023,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2899072942.jpg,"['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep781703%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video', 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XNjM5MjQ1OTE0MA%3D%3D.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&amp;subtype=3&amp;type=online-video']",每个人都有不可告人的一面——这是一个世界各国均暗地里进行激烈情报战的时代。东国（Ostania）与西国（Westalis）的冷战状态已经持续数十年。“黄昏”是西国情报局东国对策科“WISE”的一名优秀间谍。为调查威胁东西两国和平的人物——东国国家统一党总裁多诺万·德斯蒙，上级给予了他一个绝密任务。任务名为：“枭”（Strix）行动。内容是“一周之内组建家庭，潜入德斯蒙儿子就读的名门学校的联谊会”。于是“黄昏”扮演成精神科医生劳埃德·福杰，开始组建家庭。然而，他找来的女儿阿尼亚是个能读心的超能力者，妻子约尔是个杀手。三人利害关系一致，便互相隐瞒身份，开始了共同生活。世界的和平，就掌握在这意外不断的临时一家人手中。,日本,日语,24分钟,12.0,"['古桥一浩', '原田孝宏']","['大河内一楼', '谷村大四郎', '久尾步']","['江口拓也', '早见沙织', '种崎敦美', '松田健一郎', '吉野裕行', '甲斐田裕子', '山路和弘', '小野贤章', '藤原夏海', '加藤英美里', '佐仓绫音']",,スパイファミリー,"['喜剧', '动画']"
358,完美世界剧场版,https://movie.douban.com/subject/36823396/,5.9,2024,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2912735944.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fmzc00200trfmi0n%2Ff4100n7dr9i.html%3Fptag%3Dnewdouban.cartoon&amp;subtype=1&amp;type=online-video'],火桑重逢奏响罪血悲歌，灰烬落处石灵绝境重生。,中国大陆,汉语普通话,,,"['陈成', '张帅']","['袁洁', '陈肯']","['锦鲤', '刘晴', '边江', '常蓉珊', '刘思岑']",,完美世界之火之灰烬 / 完美世界之火桑若梦 / Perfect World Movie,"['动作', '动画', '奇幻']"
359,天使之卵 天使のたまご,https://movie.douban.com/subject/1467779/,8.2,1985,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2880735419.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep96735%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],影片架构在一个充满阴影和灰暗色彩的超现实主义世界中，剧情的主角是两个没有提及名字的少年（根津甚八 配音）与少女（兵藤真子 配音）。少女随身带着一颗神秘的蛋，她花许多的时间在某个歌德式的死城里搜集各式瓶子与手工艺品。身上背着一把十字型武器的少年在某天也随着一种神秘的机械来到这个城镇。同时，巨大腔棘鱼的身影在城镇上方出现，城市里的人也成群的活过来开始用长枪猎捕这些鱼群。在少女如巨穴般的瓶子中，就像个庇护所一般，里面收藏着蒐藏品。少年等少女入睡后将那颗神秘的蛋打破。少女表现得很生气并紧跟着已经离开的少年。最后少女沉入了溪谷中死去，她口中吐出来的气泡最后都化作了一颗颗的蛋。本片由日本导演押井守以及知名插画家天野喜孝合作，德间书店于1985年发行，并于2007年以DVD形式再版。影片旁白由野田圭一担任。,日本,日语,,,['押井守'],"['押井守', '天野喜孝']","['根津甚八', '兵藤真子', '野田圭一']",,Angel's Egg / Tenshi no tamago,"['科幻', '动画', '悬疑']"
360,吞噬星空 第2季,https://movie.douban.com/subject/35674156/,7.5,2021,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2810509582.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep96735%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],某一天，地球上出现了不明来由的RR病毒，将世界卷入灾难之中。受到感染的动物变异成为可怕的怪兽，大举入侵，人类面临毁灭之际筑起了围墙，成立基地市作为人类最后的堡垒。人类在这一段时间经历的磨难，被称为“大涅槃时期”。在极端的生存环境下，人类的体能也在逐渐地进步发展，尚武之风兴起，人类的身体素质相比以前有了质的飞越。而这其中的佼佼者，被称为“武者”。18岁的罗峰也梦想着成为其中的一员。此时的他即将高考，正面临着人生十字路口的抉择，却不料怪兽的一次袭击影响了他的人生轨迹。在强大怪兽的威胁之下，市内居民面临危险，军方却束手无策。唯有一名武者挺身而出，保卫了基地市的安全。罗峰被武者的强大所感染，暗自立下成为武者以保护所爱之人的决心。这是一切的开始，罗峰武者之路的起点，也拉开了他传奇人生的序幕。罗峰立志成为武者，前路却并不平坦，他首先要面对的便是外部环境无形中...,中国大陆,汉语普通话,22分钟,26.0,['沈乐平'],['沈乐平'],"['赵乾景', '谢莹', '杨超然', '刘英杰', '桑毓泽', '吴磊', '张欣', '李婵妃', '朱亚文']",,吞噬星空 第27-52集 / Swallowed Star Ⅱ / Swallowed Star Season:2,"['剧情', '科幻', '动画']"
361,JOJO的奇妙冒险 石之海 ジョジョの奇妙な冒険 ストーンオーシャン,https://movie.douban.com/subject/34605404/,9.3,2021,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2638507283.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep433947%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],2011 年，美国佛罗里达州。空条徐伦和她的爱人开车时发生了意外，她掉进了一个陷阱，被判在最高戒备的国家监狱绿海豚街监狱（又名“水族馆”）服刑 15 年。在绝望的边缘，她从父亲那里收到了一个吊坠，唤醒了她内心深处的神秘力量。“这个世界上有比死亡更可怕的事情，而在这座监狱里发生的事情绝对是其中之一。”出现在徐伦面前的神秘男孩向她传达了这条信息，令人费解的事件接连发生，父亲探监时告诉了她这一可怕的真相，以及“迪奥”这个名字……徐伦最终能否走出这座被称为监狱的石之海？最终对决拉开帷幕，乔斯达家族和迪奥长达百年的宿命对决即将结束！！,日本,日语,25分钟,12.0,"['铃木健一', '加藤敏幸', '森邦宏', '中村哲治', '中山胜一', '南川达马', '大脊户聪', '千叶大辅', '村田光', '久保山英一']","['荒木飞吕彦', '小林靖子', '笔安一幸', '猪爪慎一', '安川正吾']","['菲鲁兹·蓝', '小野大辅', '种崎敦美', '田村睦心', '伊濑茉莉也', '梅原裕一郎', '浪川大辅', '关智一', '种市桃子', '日野聪', '奈良彻', '近藤唯', '小林亲弘', '鹿糠光明', '小山刚志', '梶原岳人', '生天目仁美']",,JoJo’s Bizarre Adventure STONE OCEAN / Stone Ocean,['动画']
362,JOJO的奇妙冒险 星尘斗士 埃及篇 ジョジョの奇妙な冒険 スターダストクルセイダース エジプト編,https://movie.douban.com/subject/25984031/,9.6,2015,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2254773041.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep293001%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],1989年，日本。乔纳森·乔斯达与DIO决战后的一百年，DIO复活了。同时，乔瑟夫的孙子，空条承太郎发现自己有幽波纹（替身）能力，DIO的复活影响了没有替身抵抗能力的母亲，陷入病危情况；为了拯救命在旦夕的母亲，承太郎与乔瑟夫出发前往DIO的所在地——埃及。,日本,日语,24分钟,24.0,"['津田尚克', '加藤敏幸', '铃木健一', '副岛惠文', '町谷俊辅', '高村雄太', '藤本次朗', '江副仁美', '吉川志我津']","['荒木飞吕彦', '小林靖子', '笔安一幸', '猪爪慎一', '安川正吾', '铃木健一']","['小野大辅', '石冢运升', '三宅健太', '平川大辅', '小松史法', '子安武人', '福圆美里']",,JOJO的奇妙冒险 第三季 / JoJo's Bizarre Adventure: Stardust Crusaders: Battle in Egypt,"['剧情', '动作', '动画']"
363,圣斗士星矢 聖闘士星矢,https://movie.douban.com/subject/3443967/,8.9,1986,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2165971108.jpg,['https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rroodfss.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&amp;subtype=9&amp;type=online-video&amp;link2key=68ffb8fc92'],"古希腊，一群勇敢的战士们守护在战争女神雅典娜身边，与邪恶做斗争，他们被称作""圣斗士""。现代，一群以星矢为首的青铜战士们再次来到雅典娜的化身纱织小姐身边，与邪恶势力进行着顽强的斗争；为了维护世界的和平，他们分别击败了野心勃勃的教皇、海神波塞冬和冥府的哈迪斯……",日本 / 法国 / 意大利,日语,23分钟,114.0,"['旗野義文', '横山和夫', '森下孝三']","['菅良幸', '小山高生', '山崎忠昭']","['古谷彻', '铃置洋孝', '桥本晃一', '堀川亮', '掘秀行']",,Knights of the Zodiac / 圣斗士,"['动作', '科幻', '动画']"
