id,title,douban_link,rating,year,image,video_url,summary,country,language,episode_duration,episode_count,director,scriptwriter,cast,official_website,also_known_as,genre
375,蓝色巨人 BLUE GIANT,https://movie.douban.com/subject/35634583/,8.2,2023,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2885199594.jpg,['https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrmmv5ho.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&amp;subtype=9&amp;type=online-video&amp;link2key=68ffb8fc92'],住在仙台的高中生・宫本大（山田裕贵 配音）深受爵士乐吸引，每天都独自在河边吹奏次中音萨克斯风。毕业后他来到东京，住进了高中同学・玉田俊二（冈山天音 配音）的公寓。某日，大在展演空间遇见同龄钢琴家・泽边雪祈（间宫祥太朗 配音），并邀请他共组乐团，受大影响而开始打鼓的玉田也加入组成3 人乐团“JASS”。连乐谱都看不懂，只是一心吹奏萨克斯风的大、从小就将一切献给爵士乐的雪祈、以及初学者玉田，以在日本最好的爵士乐具乐部表演并改变日本爵士乐风格为目标，尽全力投入在音乐活动之中。,日本,日语,,,['立川让'],['number 8'],"['山田裕贵', '间宫祥太朗', '冈山天音']",,蓝色巨星(港) / BLUE GIANT 藍色巨星(台) / ブルージャイアント,"['剧情', '动画', '音乐']"
376,别了武器 武器よさらば,https://movie.douban.com/subject/25839041/,8.6,2013,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2172633608.jpg,['https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrmmv5ho.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&amp;subtype=9&amp;type=online-video&amp;link2key=68ffb8fc92'],看不到一点绿色的荒漠中央，一辆越野车载着数名全副武装的人类疾驰而过。他们来到了那座早已成为废墟的大都市，寻找各种可以回首的有用材料，同时执行这一项极其危险的秘密任务。他们的举动很快就被对手发现，那是一辆战争时期遗留下来的智能战车，它可准确感知对手的存在，并第一时间发动毁灭性的攻击。战士们按照原定计划展开合围，可是根本抵挡不住机器战车的猛烈炮火。死一般沉寂的都市，人和机器的战争逐渐升级。可叹的是，人类制造出如此精良的武器，却用它来毁灭了文明，毁灭了自己……,日本,日语,,,['角木肇'],"['角木肇', '大友克洋']","['二又一成', '檀臣幸', '牛山茂', '大塚明夫', '置鲇龙太郎', '森田修平']",,武器再见 / A Farewell to Arms,"['科幻', '战争']"
377,航海王之黄金城 ONE PIECE FILM GOLD,https://movie.douban.com/subject/26598021/,7.6,2016,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2392493260.jpg,['https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rr9tounc.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&amp;subtype=9&amp;type=online-video&amp;link2key=68ffb8fc92'],路飞（田中真弓 配音）和他的草帽海贼团在新世界展开全新的冒险，这一次他们来到了世界上最大的娱乐城——古兰·泰佐罗。这里云集了世界各地的富豪、海盗、海军，同时也是政府承认的独立国家和非武装地带，是世界政府不可轻易染指的“绝对圣域”。被称作“黄金帝”的吉尔德·泰佐罗（山路和弘 配音）是绝对圣域的至高领导，据说吃过金金果实的他拥有常人难以想象的神奇能力，此时有条不紊地实施着雄霸天下的计划。另一方面，原打算狠捞一笔的路飞一伙落入了吉尔德·泰佐罗的金钱陷阱，他们进而被卷入了裹挟着奉献给天龙人的“天上金”以及对抗政府的革命军的巨大漩涡之中。新的争斗在所难免……本片是经典漫画作品《海贼王》第13部剧场版动画。,日本,日语,,,['宮元宏彰'],"['黑岩勉', '尾田荣一郎']","['田中真弓', '中井和哉', '冈村明美', '山口胜平', '平田广明', '大谷育江', '山口由里子', '矢尾一树', '长岛雄一', '山路和弘', '古谷彻', '坂本千夏', '渡边菜生子', '立木文彦', '关智一', '小野坂昌也', '雪野五月', '樱井孝宏', '高木涉', '桧山修之', '乃村健次', '鱼建', '间宫康弘', '齐藤次郎', '高户靖广', '三浦祥朗', '织田优成', '福原耕平', '平井启二', '宫崎宽务', '荒井聪太', '进藤尚美', '齐藤贵美子', '下地紫野', '大空直美', '森下由树子', '上田瞳', '满岛光', '滨田岳', '菜菜绪', '三宅正治', '竹中直人', '古田新太', '成田凌', '佐藤亚璃纱', '三吉彩花', '西野七濑', '武田玲奈', '三村胜和', '小栗旬', '小林剑道', '北大路欣也']",,海贼王剧场版GOLD / 航海王电影 : GOLD / 海贼王2016剧场版 / ワンピース フィルム ゴールド,"['剧情', '动作', '动画', '冒险']"
378,Re：从零开始的异世界生活 第二季 Re:ゼロから始める異世界生活 2nd season,https://movie.douban.com/subject/30353116/,8.7,2020,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2608107566.jpg,"['https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fpage%2Fn0034hmqwsp.html%3Fptag%3Ddouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep330798%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video']",我一定会拯救你。菜月昴打倒了魔女教大罪司教「怠惰」担当的贝特鲁吉乌斯·罗曼尼康帝，并与爱蜜莉雅重逢。两人在经历苦涩的诀别后终于和解，但那却是新的波澜的开端。超乎想像、走投无路的危机，以及无情袭来的现实。少年再次面对残酷的命运。,日本,日语,28分钟,13.0,"['渡边政治', '川村贤一', '土屋浩幸', '武市直子', '美甘义人', '小泽一浩']","['横谷昌宏', '中村能子', '梅原英司', '长月达平']","['小林裕介', '高桥李依', '水濑祈', '村川梨衣', '内山夕实', '新井里美', '子安武人', '坂本真绫']",,Re:Zero kara Hajimeru Isekai Seikatsu (2020),"['动画', '奇幻', '冒险']"
379,Secret Mission～潜入捜査官绝对不会输！～ しーくれっとみっしょん～潜入捜査官は絶対に負けない！～,https://movie.douban.com/subject/36529835/,6.0,2023,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2897248320.jpg,"['https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fpage%2Fn0034hmqwsp.html%3Fptag%3Ddouban.cartoon&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep330798%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video']",雷土吏子与后辈野间潜入犯罪组织的公寓。伪装成新婚夫妇的两人，被犯人怀疑没有夜晚必备声音。于是野间为了让犯人觉得是一对恩爱的夫妇，开始触摸吏子的身体——！？,日本,日语,6分钟,8.0,['三浦三郎'],['三浦三郎'],"['御苑生メイ', '舌純', '天翔院ひいな', '園原あいり']",,秘密任务～潜入搜查官绝对不会输！～,['动画']
380,命运之夜前传 第一季 Fate/Zero,https://movie.douban.com/subject/5416070/,9.2,2011,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1205706174.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep29919%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],为了得到“圣杯”能实现一切愿望的奇迹之术，七名魔术师召唤七名英灵发起一场圣战。他们必须奋战到底，因为最终只有一人可以获得“圣杯”的力量－－“圣杯战争”就此展开。这场圣战并没有因为过去的三次战役而平息；如今，第四次战役即将开火。魔术师们带着必胜的决心，聚集到被称为“冬木”的战场迎接这神圣的战役。然而，他们之中却有一人不明白自己到底为何而战。他就是──言峰绮礼。言峰绮礼不能理解自己为什么被选中，并被赋予令咒。不过，命运将牵引他遇见另一位参战者，那就是──卫宫切嗣。卫宫切嗣比任何人都渴望得到“圣杯”。他为了达成目标，用尽所有残酷的手段。在超人气游戏“命运停驻之夜”中，对于10年前的第四次战役只概略提及。关于士郎的养父、凛的父亲，以及年轻气盛的言峰绮礼赴战的真相，如今将一一揭幕......,日本,日语,24分钟,13.0,['青木荣'],['虚渊玄'],"['小山力也', '川澄绫子', '大原沙耶香', '恒松步', '门胁舞以', '速水奖', '关智一', '伊藤叶纯', '植田佳奈', '中田让治', '阿部彬名', '广濑正志', '绿川光', '丰口惠美', '浪川大辅', '大塚明夫', '石田彰', '鹤冈聪', '新垣樽助', '藤本让', '津嘉山正种', '置鲇龙太郎', '山崎巧']",,Fate/Zero 第一期 / 命运/零话,"['动作', '动画', '奇幻']"
381,瑞克和莫蒂 第六季 Rick and Morty Season 6,https://movie.douban.com/subject/35597581/,9.3,2022,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2877742044.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep29919%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],《瑞克和莫蒂》第六季，北京时间9月5日开播。,美国,英语,22分钟,10.0,['贾斯汀·罗兰'],"['丹·哈萌', '贾斯汀·罗兰']","['贾斯汀·罗兰', '汤姆·肯尼', '塔伊加·维迪提', '克里斯·帕内尔', '山姆·尼尔', '保罗·吉亚玛提', '凯瑟琳·特纳', '马修·布罗德里克', '利亚姆·坎宁安', '斯宾瑟·格拉默', '萨拉·乔克']",,,"['喜剧', '科幻', '动画', '冒险']"
382,日常,https://movie.douban.com/subject/4848701/,9.4,2011,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2363142442.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep15189%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],表面上看来，东云名乃（古谷静佳 配音）是一个外表可爱又有点天然呆的黑发女孩，可是，她背后醒目的发条暴露了她的真实身份——由博士（今野宏美 配音）所改造的少女机器人。虽然对于自己背后的发条感到十分自卑，但博士总是以其非常可爱为由拒绝帮助名乃进行改造。在名乃就读的1年纪Q班中，汇聚着名乃的诸多好友们——个性过于活泼以至于经常暴走的相生祐子（本多真梨子 配音），常常陷于对同性恋情的幻想之中的美术型女生长野原美绪（相泽舞 配音），以及外表沉默安静内里腹黑毒舌的三好学生水上麻衣（富樫美铃 配音）。就这样，经常处于脱线状态的日常和激烈的吐槽在这三人之间展开了。,日本,日语,25分钟,26.0,"['石原立也', '木上益治', '山田尚子', '武本康弘', '石立太一', '内海纮子', '北之原孝将', '坂本一也', '河浪荣作']","['新井圭一', '花田十辉', '石原立也', '石立太一']","['本多真梨子', '相泽舞', '富㭴美铃', '今野宏美', '古谷静佳', '白石稔']",,My Ordinary Life,['动画']
383,忍者神威 Ninja Kamui,https://movie.douban.com/subject/35907478/,7.2,2024,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2904773918.jpg,['https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fep15189%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video'],Adult Swim 宣布制作科幻动作冒险题材原创动画剧集《Ninja Kamui》，朴性厚（《咒术回战》导演）执导，岡崎能士（《星球大战：幻境》）负责角色设计，E&H Production 和Sola Entertainment 共同制作。故事讲述忍者 Kamui为了逃避自己的血腥过往，脱离忍者组织，隐姓埋名地生活着。然而由于他背叛了忍者古老的信条，一天夜晚，他的家人被前组织的暗杀者残忍杀害。为了给亲人复仇，Kamui重新化身为从前的自己。然而，二十一世纪的忍者是一个时代错误，因为他们要以残酷而古老的技巧对抗高科技武器。Kamui要面对训练有素的刺客、战斗机器人以及其它强大的忍者，来推翻他的前组织。,日本 / 美国,日语 / 英语,23分钟,13.0,['朴性厚'],['村越繁'],"['津田健次郎', 'Atsushi Ono', '若井友希', 'Arata Kimura', '日野由利加', '橘龙丸', '志村知幸', '下鹤直幸', '高濑右光', '中村悠一', '土师孝也', '高桥伸也', '山路和弘', '佐藤节二', '驹田航', '竹内惠美子', '奈波果林', '星野贵纪', 'Hiroki Yamada', 'Yasuhiro Kikuchi']",,,"['剧情', '动作', '科幻', '动画', '惊悚', '犯罪']"
384,海兽之子 海獣の子供,https://movie.douban.com/subject/30274965/,6.5,2019,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2624335616.jpg,"['https://www.douban.com/link2/?url=https%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fmzc002000dujho6.html%3Fptag%3Dnewdouban.movie&amp;subtype=1&amp;type=online-video', 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.bilibili.com%2Fbangumi%2Fplay%2Fss32005%3Fbsource%3Ddoubanh5&amp;subtype=8&amp;type=online-video']",偶遇到神秘少年“海”（石桥阳彩配）和“空”（浦上晟周配）的这个炎炎夏天，是琉花（芦田爱菜配）暑期的正式开始。天真无邪的“海”，看透一切的“空”，海洋馆里发光的鱼群，对琉花来说都像是一场浪漫的约定如期而至。,日本,日语,,,['渡边步'],"['木之花咲', '五十岚大介']","['芦田爱菜', '石桥阳彩', '浦上晟周', '森崎温', '稻垣吾郎', '苍井优', '渡边彻', '田中泯', '富司纯子']",,Children of the Sea,"['动画', '奇幻', '冒险']"
