id,title,douban_link,rating,creator,year,tags,image
26752075,排球少年 第三季 ハイキュー!! 烏野高校 VS 白鳥沢学園高校,https://movie.douban.com/subject/26752075/,9.8,满仲劝 / 村濑步 / 石川界人 / 日野聪 / 细谷佳正 / 齐藤壮马 / 内山昂辉 / 入野自由 / 林勇,2016,"['剧情', '动画', '运动']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2381935440.jpg
35518839,冰海战记 第二季 ヴィンランド・サガ SEASON 2,https://movie.douban.com/subject/35518839/,9.0,薮田修平 / 上村祐翔 / 武内骏辅 / 小野贤章 / 佐古真弓 / 林勇 / 手冢秀彰 / 楠大典 / 小松史法,2023,"['剧情', '动作', '历史', '战争']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2874307820.jpg
3326764,永生之酒 バッカーノ！,https://movie.douban.com/subject/3326764/,9.1,大森贵弘 / 神户守 / 小坂春女 / 米田光宏 / 寺东克己 / 松浦锭平 / 中野英明 / 大畑清隆 / 川越淳 / 原博 / 田村耕太郎 / 佐藤丰 / 小野坂昌也 / 青木沙耶香 / 吉野裕行 / 宫本充 / 小林沙苗 / 藤原启治 / 阪口大助 / 小林优,2007,"['日本', '动画', '动作', '冒险', '喜剧', '犯罪', '奇幻', '恐怖', '惊悚']",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2194445896.jpg
36838216,香格里拉·开拓异境～粪作猎手挑战神作～ 第二季 シャングリラ・フロンティア 2nd season,https://movie.douban.com/subject/36838216/,7.6,洼冈俊之 / 池下博纪 / 日浦玲奈 / 星野玲香 / 高桥知也 / 野辺勇紀 / 山杢光 / 藤田亜紀子 / 内田雄马 / 和气杏未 / 日笠阳子 / 小市真琴 / 日高里菜 / 大塚明夫 / 花守由美里 / 千本木彩花,2024,[],https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2906399942.jpg
35134318,Eternity ～深夜的濡恋频道♡～ エタニティ ～深夜の濡恋（ぬれこい）ちゃんねる♡～,https://movie.douban.com/subject/35134318/,5.4,,2020,"['剧情', '爱情', '动画']",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2613278536.jpg
3681349,轻音少女 けいおん!,https://movie.douban.com/subject/3681349/,9.1,山田尚子 / 石原立也 / 石立太一 / 高雄统子 / 北之原孝将 / 坂本一也 / 丰崎爱生 / 日笠阳子 / 佐藤聪美 / 寿美菜子 / 竹达彩奈 / 真田麻美,2009,"['喜剧', '动画', '音乐']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2260472202.jpg
10759936,邻座的怪同学 となりの怪物くん,https://movie.douban.com/subject/10759936/,8.5,镝木宏 / 石黑恭平 / 出合小都美 / 长沼范裕 / 中山敦史 / 青井小夜 / 铃木孝聪 / 户松遥 / 铃木达央 / 逢坂良太 / 种崎敦美 / 寺岛拓笃 / 花泽香菜 / 中村悠一,2012,"['剧情', '喜剧']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1948201687.jpg
36331366,魔王2099,https://movie.douban.com/subject/36331366/,7.5,安藤良 / 日野聪 / 伊藤美来 / 菱川花菜 / 浪川大辅 / 松风雅也 / 伊藤静 / 山根绮 / 金元寿子,2024,"['动画', '奇幻']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2915654243.jpg
30359166,刀剑神域进击篇：无星之夜 劇場版 ソードアート・オンライン プログレッシブ 星なき夜のアリア,https://movie.douban.com/subject/30359166/,8.0,河野亚矢子 / 小原正和 / 甲斐泰之 / 松冈祯丞 / 户松遥 / 水濑祈 / 平田广明 / 安元洋贵 / 日高里菜 / 桧山修之 / 关智一,2021,"['动画', '奇幻', '冒险']",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2666701646.jpg
26837952,游戏人生 零 ノーゲーム・ノーライフ ゼロ,https://movie.douban.com/subject/26837952/,7.7,石塚敦子 / 松冈祯丞 / 茅野爱衣 / 日笠阳子 / 田村由香里 / 能登麻美子 / 井口裕香 / 泽城美雪 / 大川透,2017,"['爱情', '动画', '奇幻']",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2561782374.jpg
25955381,白箱 SHIROBAKO,https://movie.douban.com/subject/25955381/,9.4,水岛努 / 今泉贤一 / 菱川直树 / 湖山祯崇 / 畑博之 / 守冈博 / 平牧大辅 / 太田知章 / 高岛大辅 / 小森香织 / 仓川英扬 / 熨斗谷充孝 / 菅沼芙实彦 / 木村珠莉 / 佳村遥 / 千菅春香 / 高野麻美 / 大和田仁美 / 西地修哉 / 吉野裕行 / 山冈百合,2014,[],https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2618179080.jpg
30291500,复活的鲁路修 コードギアス 復活のルルーシュ,https://movie.douban.com/subject/30291500/,8.7,谷口悟朗 / 福山润 / 野上尤加奈 / 樱井孝宏 / 名冢佳织 / 小清水亚美 / 白鸟哲 / 新井里美 / 千叶纱子,2019,['动画'],https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2548230523.jpg
34947795,物语系列 外传季&怪物季 〈物語〉シリーズ オフ＆モンスターシーズン,https://movie.douban.com/subject/34947795/,9.3,新房昭之 / 吉泽翠 / 花泽香菜 / 井口裕香 / 早见沙织 / 加藤英美里 / 泽城美雪,2024,['动画'],https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2907639231.jpg
27045615,未来的未来 未来のミライ,https://movie.douban.com/subject/27045615/,6.6,细田守 / 上白石萌歌 / 黑木华 / 星野源 / 麻生久美子 / 吉原光夫 / 宫崎美子 / 神田松之丞 / 本渡枫,2018,"['动画', '奇幻']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2623809782.jpg
35335784,名侦探柯南：绯色的不在场证明 名探偵コナン 緋色の不在証明,https://movie.douban.com/subject/35335784/,7.1,山本泰一郎 / 高山南 / 山崎和佳奈 / 小山力也 / 池田秀一 / 林原惠美 / 日高范子 / 田中敦子 / 森川智之,2021,"['剧情', '动作', '动画']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2874825358.jpg
5967223,夏目友人帐 第三季 夏目友人帳 参,https://movie.douban.com/subject/5967223/,9.6,大森贵弘 / 植田秀仁 / 高桥秀弥 / 园田雅裕 / 松田清 / 久木晃嗣 / 神谷浩史 / 井上和彦 / 小林沙苗 / 石田彰 / 堀江一真 / 木村良平 / 菅沼久义 / 诹访部顺一,2011,"['剧情', '动画', '奇幻']",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2210833325.jpg
36671126,名侦探柯南VS怪盗基德 名探偵コナン vs. 怪盗キッド,https://movie.douban.com/subject/36671126/,6.5,佐藤真人 / 高山南 / 山口胜平 / 神谷明 / 山崎和佳奈 / 松井菜樱子 / 绪方贤一 / 石冢运升 / 茶风林,2024,"['犯罪', '动画']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2901624730.jpg
35417872,异世界归来的舅舅 異世界おじさん,https://movie.douban.com/subject/35417872/,8.7,河合滋树 / 仁科邦康 / 古贺一臣 / 长冈义孝 / 鸟羽聪 / 丝贺慎太郎 / 子安武人 / 福山润 / 小松未可子 / 户松遥 / 悠木碧 / 丰崎爱生 / 铃村健一 / 冈本信彦,2022,"['剧情', '喜剧', '动画']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2874336418.jpg
