title,douban_link
黑塔利亚 第4季 ヘタリア World Series 第4期,https://movie.douban.com/subject/5031866/
猪肝倒是热热再吃啊 豚のレバーは加熱しろ,https://movie.douban.com/subject/35699903/
黑子的篮球第75.5Q：最好的礼物 黒子のバスケ 第75.5Q 最高のプレゼントです,https://movie.douban.com/subject/26693314/
我们没有羽翼 俺たちに翼はない,https://movie.douban.com/subject/5384551/
三只眼 3×3 EYES,https://movie.douban.com/subject/4303124/
月色真美 未放送短篇集 月がきれい 未放送ショートアニメ,https://movie.douban.com/subject/27166606/
萝莉的时间 OAD こどものじかん OAD,https://movie.douban.com/subject/5279618/
星期一的硕果 第二季 月曜日のたわわ2,https://movie.douban.com/subject/35605554/
铳皇无尽的法夫纳 銃皇無尽のファフニール,https://movie.douban.com/subject/25915877/
北斗神拳 剧场版 世纪末救世主传说 北斗の拳 旧剧场版,https://movie.douban.com/subject/4845417/
名侦探柯南特典：逃亡者·毛利小五郎 名探偵コナン 逃亡者・毛利小五郎,https://movie.douban.com/subject/25880272/
魔法使黎明期 魔法使い黎明期,https://movie.douban.com/subject/35448863/
写真女友 フォトカノ,https://movie.douban.com/subject/20411181/
罗宾汉大冒险 ロビンフッドの大冒険,https://movie.douban.com/subject/2059477/
罗宾汉大冒险 ロビンフッドの大冒険,https://movie.douban.com/subject/2059477/
妖怪手表 妖怪ウォッチ,https://movie.douban.com/subject/25772499/
战场的女武神 戦場のヴァルキュリア,https://movie.douban.com/subject/3769503/
头文字D Extra Stage 2 启程之绿 頭文字D Extra Stage 2,https://movie.douban.com/subject/3264324/
魔法少女伊莉雅 第二季 Fate/kaleid liner プリズマ☆イリヤ ツヴァイ！,https://movie.douban.com/subject/25731796/
偶像大师 灰姑娘女孩 アイドルマスター シンデレラガールズ,https://movie.douban.com/subject/25861693/
少女编号 ガーリッシュ ナンバー,https://movie.douban.com/subject/26720125/
死灵编码,https://movie.douban.com/subject/25798377/
祈愿物语 ユンカース・カム・ヒア,https://movie.douban.com/subject/2075706/
猫娘乐园 ネコぱら,https://movie.douban.com/subject/30419608/
魔法使的新娘 第二季  Part.2 魔法使いの嫁 SEASON2 第2クール,https://movie.douban.com/subject/36455195/
侠岚第三季,https://movie.douban.com/subject/26421527/
高智能方程式赛车 OVA1 DOUBLE ONE 新世纪GPXサイバーフォーミュラ11,https://movie.douban.com/subject/4906418/
神不在的星期天 神さまのいない日曜日,https://movie.douban.com/subject/20266525/
竞女 競女!!!!!!!!,https://movie.douban.com/subject/26842696/
摇曳百合 暑假时光 ゆるゆり なちゅやちゅみ！,https://movie.douban.com/subject/25827272/
美少女战士SS剧场版：九大水手战士集合！梦想黑洞的奇迹 美少女戦士セーラームーンSuperS セーラー9戦士集結!ブラック・ドリーム・ホールの奇跡,https://movie.douban.com/subject/3239706/
恶魔高校D×D 特典 ハイスクールDxD映像特典:妄想爆揺解除オリジナルビデオ,https://movie.douban.com/subject/26257424/
请吃红小豆吧！第0.5季,https://movie.douban.com/subject/35863754/
择天记 第一季,https://movie.douban.com/subject/26344997/
第三飞行少女队 第三飛行少女隊,https://movie.douban.com/subject/26331548/
读或死 R.O.D -THE TV-,https://movie.douban.com/subject/1760833/
数码宝贝 幽灵游戏 デジモンゴーストゲーム,https://movie.douban.com/subject/35559563/
机动战士高达 MS IGLOO 默示录0079 機動戦士ガンダム MS IGLOO 黙示録0079,https://movie.douban.com/subject/3272960/
乌龙院之活宝传奇 第一季,https://movie.douban.com/subject/27056177/
攻壳机动队：崛起3 攻殻機動隊ARISE border:3 Ghost Tears,https://movie.douban.com/subject/25783409/
吸血鬼之爱 ぶらどらぶ,https://movie.douban.com/subject/34445821/
冰雪极境 Make My Day,https://movie.douban.com/subject/35497961/
魔法少女育成计划 魔法少女育成計画,https://movie.douban.com/subject/26607707/
进化之实踏上胜利的人生 進化の実～知らないうちに勝ち組人生～,https://movie.douban.com/subject/35346248/
点满农民相关技能后，不知为何就变强了。 農民関連のスキルばっか上げてたら何故か強くなった。,https://movie.douban.com/subject/35786345/
大炮破坏者 Cannon Busters,https://movie.douban.com/subject/30162564/
喜羊羊与灰太狼之衣橱大冒险,https://movie.douban.com/subject/25984043/
王者天下 第二季 キングダム 第2シリーズ,https://movie.douban.com/subject/21320286/
解药,https://movie.douban.com/subject/34925302/
忍之一时 忍の一時,https://movie.douban.com/subject/35780688/
给亲爱哥哥的信 おにいさまへ…,https://movie.douban.com/subject/3538586/
街角的童话 Radio City Fantasy 街角のメルヘン,https://movie.douban.com/subject/4202226/
苍穹的法芙娜 RIGHT OF LEFT 蒼穹のファフナー RIGHT OF LEFT,https://movie.douban.com/subject/3722566/
逆转监督 GIANT KILLING,https://movie.douban.com/subject/4195714/
南家三姐妹 欢迎回来 みなみけ おかえり,https://movie.douban.com/subject/3402131/
画江湖之轨夜行,https://movie.douban.com/subject/35170379/
妖神记 第四季,https://movie.douban.com/subject/34925561/
魔女的考验 シュガシュガルーン,https://movie.douban.com/subject/3162445/
侠岚 第二季,https://movie.douban.com/subject/25966050/
侠岚 第二季,https://movie.douban.com/subject/25966050/
A子计划 プロジェクトA子,https://movie.douban.com/subject/3533519/
理科生坠入情网故尝试证明 第二季 理系が恋に落ちたので証明してみた。 [r=1-sinθ]❤,https://movie.douban.com/subject/35226610/
星界的纹章 星界の紋章,https://movie.douban.com/subject/1770005/
命运/冠位指定嘉年华 公元2020奥林匹亚英灵限界大祭 Fate/Grand Carnival,https://movie.douban.com/subject/35275338/
阿甘妙世界 第四季 The Amazing World of Gumball Season 4,https://movie.douban.com/subject/26643728/
舞-乙HiME,https://movie.douban.com/subject/2017598/
玉响 第一季 たまゆら 〜hitotose〜,https://movie.douban.com/subject/5948673/
这就是僵尸吗？ 地狱变 これはゾンビですか? オブ・ザ・デッド,https://movie.douban.com/subject/6515655/
鬼公子炎魔,https://movie.douban.com/subject/1920152/
天才麻将少女 阿知贺篇 咲-Saki- 阿知賀編 episode of side-A,https://movie.douban.com/subject/6852369/
小麻烦千惠 剧场版 じゃりん子チエ 劇場版,https://movie.douban.com/subject/1794581/
剧场版动画 忍者乱太郎 忍术学园 全员出动！ 劇場版アニメ 忍たま乱太郎 忍術学園 全員出動！の段,https://movie.douban.com/subject/5294338/
夏岛悬疑 ISLAND,https://movie.douban.com/subject/26774746/
偶像选拔 SELECTION PROJECT,https://movie.douban.com/subject/35280623/
百武装战记 ハンドレッド,https://movie.douban.com/subject/26413896/
精灵宝可梦：比克提尼与白之英雄莱希拉姆 劇場版ポケットモンスター ベストウイッシュ ビクティニと白き英雄 レシラム,https://movie.douban.com/subject/6537490/
黑色推销员NEW 笑ゥせぇるすまんNEW,https://movie.douban.com/subject/26937477/
小桃小栗 Love Love物语 ももくり,https://movie.douban.com/subject/26328120/
架向星空之桥 星空へ架かる橋,https://movie.douban.com/subject/5423399/
梦幻西游之化境飞升,https://movie.douban.com/subject/26539140/
世界尽头的圣骑士 铁锖山之王 最果てのパラディン 鉄錆の山の王,https://movie.douban.com/subject/35712984/
极黑之翼 極黒の翼バルキサス,https://movie.douban.com/subject/2224838/
零之使魔 FINAL ゼロの使い魔F,https://movie.douban.com/subject/6801398/
春&夏事件簿：春太与千夏的青春 ハルチカ ～ハルタとチカは青春する～,https://movie.douban.com/subject/26420774/
模型姐妹 +チック姉さん,https://movie.douban.com/subject/6601373/
异国迷宫的十字路口 異国迷路のクロワーゼ,https://movie.douban.com/subject/5387002/
机动战士高达 进化 Mobile Suit Gundam Evolve,https://movie.douban.com/subject/1870142/
圣传 聖伝,https://movie.douban.com/subject/1919135/
龙之信条 ドラゴンズドグマ,https://movie.douban.com/subject/30488634/
永远的831 永遠の831,https://movie.douban.com/subject/35243090/
日常工作 第二季 Regular Show Season 2,https://movie.douban.com/subject/24815958/
真·恋姬无双 真・恋姫†無双,https://movie.douban.com/subject/4016484/
不可告人的秘密 LESSON XX,https://movie.douban.com/subject/3987119/
银河英雄传说外传 螺旋迷宫 銀河英雄伝説外伝 螺旋迷宮,https://movie.douban.com/subject/3566526/
吸血鬼马上死 吸血鬼すぐ死ぬ,https://movie.douban.com/subject/35060853/
罗密欧的蓝天 ロミオの青い空,https://movie.douban.com/subject/2237698/
游戏王VRAINS 遊☆戯☆王VRAINS,https://movie.douban.com/subject/26937480/
女神异闻录5 -THE DAY BREAKERS- PERSONA 5 THE ANIMATION – THE DAY BREAKERS –,https://movie.douban.com/subject/26615513/
水星领航员 第2季 ARIA The NATURAL,https://movie.douban.com/subject/2043601/
学校怪谈 学校の怪談,https://movie.douban.com/subject/3024966/
骑乘挑战 ライディング・ビーン,https://movie.douban.com/subject/3791647/
幽幻怪社,https://movie.douban.com/subject/3240850/
海贼王SP：路飞落下 秘境 海肚脐的大冒险 ルフィ落下! 秘境・海のヘソの大冒険,https://movie.douban.com/subject/4816485/
初恋限定。 ハツコイリミテッド,https://movie.douban.com/subject/3684004/
最近雇佣的女仆有点奇怪 最近雇ったメイドが怪しい,https://movie.douban.com/subject/35904238/
海贼王特别篇：迷雾岛大冒险 ワンピース～アドベンチャー オブ ネブランディア～,https://movie.douban.com/subject/26692504/
屁屁侦探 おしりたんてい,https://movie.douban.com/subject/27611497/
爆旋陀螺2002 爆転シュート ベイブレード2002,https://movie.douban.com/subject/2122997/
婆娑罗 バサラ,https://movie.douban.com/subject/2326538/
一拳超人OVA5 ワンパンマン 色々ありすぎる姉妹,https://movie.douban.com/subject/26717812/
哥斯拉 末世龙战 Godzilla: The Series,https://movie.douban.com/subject/2567465/
快乐东西4,https://movie.douban.com/subject/24843624/
快乐东西3,https://movie.douban.com/subject/26705580/
排球少年!! FINAL 第二部 ハイキュー!! FINAL 第二部,https://movie.douban.com/subject/36060210/
摇曳百合3 ゆるゆり さん☆ハイ！,https://movie.douban.com/subject/26339249/
魔奇少年OVA：辛巴德的冒险 マギ シンドバッドの冒険,https://movie.douban.com/subject/25811010/
带着智慧型手机闯荡异世界 第二季 異世界はスマートフォンとともに。 2期,https://movie.douban.com/subject/35874135/
伊里野的天空，UFO之夏 イリヤの空、UFOの夏,https://movie.douban.com/subject/2154468/
勇者大冒险番外篇,https://movie.douban.com/subject/26992374/
奇迹列车 ミラクル☆トレイン～大江戸線へようこそ～,https://movie.douban.com/subject/3681679/
热血最强哥修罗 熱血最強ゴウザウラー,https://movie.douban.com/subject/3081145/
龙珠：巴达克之章 ドラゴンボール エピソード オブ バーダック,https://movie.douban.com/subject/6989758/
寒蝉鸣泣之时·扩 ひぐらしのなく頃に 拡 〜アウトブレイク〜,https://movie.douban.com/subject/20451348/
亚尔斯兰战记 风尘乱舞 アルスラーン戦記 風塵乱舞,https://movie.douban.com/subject/26639179/
铁腕女警巴迪 鉄腕バーディー,https://movie.douban.com/subject/1979053/
玛雅历险记 おやゆび姫物語,https://movie.douban.com/subject/2988881/
喜羊羊与灰太狼之竞技大联盟,https://movie.douban.com/subject/11500946/
请问您今天要来点兔子吗 剧场版 ご注文はうさぎですか？？～Dear My Sister～,https://movie.douban.com/subject/27077068/
为美好的世界献上祝福！ この素晴らしい世界に祝福を！,https://movie.douban.com/subject/26411388/
我叫MT第二季,https://movie.douban.com/subject/24774013/
茜色少女 あかねさす少女,https://movie.douban.com/subject/30177689/
出包王女 特别篇 To LOVEる－とらぶる－特別編,https://movie.douban.com/subject/27175993/
亡国的阿基德第3章：辉芒陨落 コードギアス 亡国のアキト 第3章 輝くもの天より堕つ,https://movie.douban.com/subject/10785530/
机动战士高达 雷霆宙域 第二季 機動戦士ガンダム サンダーボルト 第2シーズン,https://movie.douban.com/subject/26919427/
异世界食堂 第二季 異世界食堂 二期,https://movie.douban.com/subject/35444548/
公司里的小小前辈 うちの会社の小さい先輩の話,https://movie.douban.com/subject/36126232/
家庭教师OVA：彭格列式修学旅行、来了！ 家庭教師ヒットマンREBORN! ボンゴレファミリー総登場! ボンゴレ式修学旅行、来る!!,https://movie.douban.com/subject/5313481/
学战都市Asterisk 第二季 学戦都市アスタリスク 第2期,https://movie.douban.com/subject/26633272/
纯白交响曲 ましろ色シンフォニー,https://movie.douban.com/subject/5997848/
昭和物语 昭和物語,https://movie.douban.com/subject/5397539/
勇者传说 伝説の勇者ダ・ガーン,https://movie.douban.com/subject/3080021/
团子大家族番外篇：暑假能够做的事 CLANNAD 番外編 夏休みの出来事,https://movie.douban.com/subject/25905748/
空战魔导士候补生的教官 空戦魔導士候補生の教官,https://movie.douban.com/subject/25927399/
钢壳都市雷吉欧斯 鋼殻のレギオス,https://movie.douban.com/subject/3603395/
不死者之王 剧场版后篇 漆黑的英雄 オーバーロード 後編 漆黒の英雄,https://movie.douban.com/subject/26999858/
魔法科高校的劣等生 追忆篇 魔法科高校の劣等生 追憶編,https://movie.douban.com/subject/35382655/
墓王之王：悬棺寺,https://movie.douban.com/subject/27149729/
圣剑使的禁咒咏唱 聖剣使いの禁呪詠唱,https://movie.douban.com/subject/25827317/
大怪兽加美拉：重生 GAMERA -Rebirth-,https://movie.douban.com/subject/36162943/
中二病也要谈恋爱！恋 SP 中二病でも恋がしたい！戀 SP,https://movie.douban.com/subject/25849514/
十字架与吸血鬼 ロザリオとバンパイア,https://movie.douban.com/subject/2377624/
降灵记,https://movie.douban.com/subject/27006163/
金田一少年事件簿：歌剧院最后的杀人 金田一少年の事件簿SP オペラ座館・最後の殺人,https://movie.douban.com/subject/4139887/
第一神拳 New Challenger はじめの一歩 New Challenger,https://movie.douban.com/subject/3391744/
恶魔之谜 悪魔のリドル,https://movie.douban.com/subject/24745444/
公主代理人续篇：第一章 プリンセス・プリンシパル Crown Handler 第1章,https://movie.douban.com/subject/30210132/
英雄教室,https://movie.douban.com/subject/35609859/
少年骇客：外星势力 第一季 Ben 10: Alien Force Season 1,https://movie.douban.com/subject/3989094/
银之守墓人 第一季,https://movie.douban.com/subject/26954665/
鹡鸰女神2 セキレイ～Pure Engagement～,https://movie.douban.com/subject/4219799/
黄金拼图 きんいろモザイク,https://movie.douban.com/subject/20453035/
萝莉的时间2 こどものじかん 2学期,https://movie.douban.com/subject/3543718/
RD潜脑调查室 RD 潜脳調査室,https://movie.douban.com/subject/3033957/
七魔剑支配天下 七つの魔剣が支配する,https://movie.douban.com/subject/35699902/
Dimension W ~维度战记~ ディメンションW,https://movie.douban.com/subject/26438819/
哆啦A梦40周年特别篇 40周年だよ！ドラえもん1時間スペシャル,https://movie.douban.com/subject/34440224/
太乙仙魔录之灵飞纪 第四季,https://movie.douban.com/subject/35280782/
青春之旅OAD：烟火大会篇 アオハライド PAGE.13,https://movie.douban.com/subject/26266605/
咒术回战 死灭回游 呪術廻戦 死滅回游,https://movie.douban.com/subject/36714178/
社畜小姐想被幽灵幼女治愈。 社畜さんは幼女幽霊に癒されたい。,https://movie.douban.com/subject/35496190/
BB有心事 赤ちゃんと僕,https://movie.douban.com/subject/2371936/
邪王追妻 第三季,https://movie.douban.com/subject/35517459/
侠岚 第四季,https://movie.douban.com/subject/26421523/
光之美少女 ふたりはプリキュア,https://movie.douban.com/subject/3867863/
乱马1/2：中国昆仑大决战！破坏计划之激斗篇！！ らんま1/2 中国寝崑崙大決戦！掟やぶりの激闘篇！！,https://movie.douban.com/subject/1974437/
恶魔高校D×D BorN OAD ハイスクールD×D BorN OAD: 蘇らない不死鳥,https://movie.douban.com/subject/26430095/
风夏 風夏,https://movie.douban.com/subject/26848506/
青春之旅OAD：unwritten アオハライド PAGE.0 unwritten,https://movie.douban.com/subject/25966091/
鲁邦三世：风魔家族的阴谋 ルパン三世 風魔一族の陰謀,https://movie.douban.com/subject/3432708/
海贼王女 Fena: Pirate Princess,https://movie.douban.com/subject/35159749/
犬神同学和猫山同学 犬神さんと猫山さん,https://movie.douban.com/subject/25812281/
海贼王 赞高的狂欢舞会 ジャンゴのダンスカーニバル,https://movie.douban.com/subject/2030829/
海贼王特别篇 冒险的黎明 One Piece TV Special: Romance Dawn,https://movie.douban.com/subject/3395626/
将国戡乱记 将国のアルタイル,https://movie.douban.com/subject/26940011/
猫愿三角恋 にゃんこい,https://movie.douban.com/subject/3871838/
团子大家族第二季番外篇：一年前的事 CLANNAD 〜AFTER STORY〜 番外編 一年前の出来事,https://movie.douban.com/subject/25909237/
轮回的拉格朗日 輪廻のラグランジェ,https://movie.douban.com/subject/6796122/
我们的雨色协议 僕らの雨いろプロトコル,https://movie.douban.com/subject/36473843/
女娲成长日记,https://movie.douban.com/subject/26779558/
番茄超人 サラダ十勇士トマトマン,https://movie.douban.com/subject/2143881/
薄樱鬼 黎明录 薄桜鬼 黎明録,https://movie.douban.com/subject/10767485/
雏蜂,https://movie.douban.com/subject/26265164/
君吻 キミキス pure rouge,https://movie.douban.com/subject/2378391/
大话三国,https://movie.douban.com/subject/5384544/
圣者无双～上班族、在异世界的存活之道～ 聖者無双～サラリーマン、異世界で生き残るために歩む道～,https://movie.douban.com/subject/36118532/
后空翻少年！！ バクテン!!,https://movie.douban.com/subject/35243080/
恋姬无双 恋姫†無双,https://movie.douban.com/subject/3184568/
World Destruction 毁灭世界的六人 ワールド デストラクション ～世界撲滅の六人～,https://movie.douban.com/subject/3111437/
ＫＯＪＩ～快楽殺人調査官～,https://movie.douban.com/subject/30348328/
美妙天堂 プリパラ,https://movie.douban.com/subject/25845963/
日在校园：情人节 School Days -Valentine Days-,https://movie.douban.com/subject/2972562/
依赖药水活下去！ ポーション頼みで生き延びます!,https://movie.douban.com/subject/36219512/
生日乐园 バースデー・ワンダーランド,https://movie.douban.com/subject/30425788/
间谍教室 第二季 スパイ教室 2nd season,https://movie.douban.com/subject/36352514/
青出于蓝 藍より青し,https://movie.douban.com/subject/1772413/
植木的法则 うえきの法則,https://movie.douban.com/subject/2032931/
星骸骑士完结篇,https://movie.douban.com/subject/35716071/
天才职业故事,https://movie.douban.com/subject/36314874/
鲁邦三世：爱的记号，不二子的倒霉日子 ルパン三世 愛のダ・カーポ〜FUJIKO'S Unlucky Days〜,https://movie.douban.com/subject/3259082/
青年黑杰克 ヤング ブラック・ジャック,https://movie.douban.com/subject/26386464/
天降之物：桃源乡计划 そらのおとしもの  プロジェクト桃源郷,https://movie.douban.com/subject/6724715/
机动战士高达AGE 機動戦士ガンダムAGE,https://movie.douban.com/subject/6558787/
变身公主 プリンセス・プリンセス,https://movie.douban.com/subject/2238668/
真・进化之实 真・進化の実～知らないうちに勝ち組人生～,https://movie.douban.com/subject/35860805/
我家三姐妹 うちの3姉妹,https://movie.douban.com/subject/3035540/
梦色蛋糕师 Professional 夢色パティシエール プロフェッショナル,https://movie.douban.com/subject/5262319/
连我小镇 LINE TOWN - ライン・タウン,https://movie.douban.com/subject/23580596/
海贼王 打倒海贼强萨克 ONE PIECE ~倒せ! 海賊ギャンザック~,https://movie.douban.com/subject/4816538/
反斗小王子 おじゃる丸,https://movie.douban.com/subject/2208974/
幻想万华镜 幻想万華鏡,https://movie.douban.com/subject/24319027/
转生成自动贩卖机的我今天也在迷宫徘徊 自動販売機に生まれ変わった俺は迷宮を彷徨う,https://movie.douban.com/subject/36053223/
异世界超能魔术师 異世界チート魔術師,https://movie.douban.com/subject/30482591/
红白黑黄 第五季 RWBY Season 5,https://movie.douban.com/subject/27164955/
幻日夜羽 -镜中晖光- 幻日のヨハネ -SUNSHINE in the MIRROR-,https://movie.douban.com/subject/35952153/
无头骑士异闻录第二季：结 OVA デュラララ!!×2 結 第19.5話 デュフフフ!!,https://movie.douban.com/subject/26746536/
监狱学园 監獄学園,https://movie.douban.com/subject/26581142/
老呆和小呆,https://movie.douban.com/subject/6085430/
天国少女 花咲ける青少年,https://movie.douban.com/subject/3684002/
虫奉行 ムシブギョー,https://movie.douban.com/subject/21293733/
洁癖男子青山君 潔癖男子! 青山くん,https://movie.douban.com/subject/26964428/
绯色的碎片 緋色の欠片,https://movie.douban.com/subject/7163806/
红白黑黄 第四季 RWBY Season 4,https://movie.douban.com/subject/26862615/
祖先大人万万岁 御先祖様万々歳!,https://movie.douban.com/subject/2228591/
玛利亚狂热 第二季 まりあ†ほりっく あらいぶ,https://movie.douban.com/subject/5339120/
魔具少女 マケン姫っ!,https://movie.douban.com/subject/6094977/
水星领航员 暮色 ARIA The CREPUSCOLO,https://movie.douban.com/subject/35152842/
侵略!?乌贼娘 第二季 侵略!?イカ娘 第2期,https://movie.douban.com/subject/5403989/
逆转次元：AI崛起,https://movie.douban.com/subject/34834820/
破天荒游戏 破天荒遊戯,https://movie.douban.com/subject/2369556/
摇滚都市 SHOW BY ROCK!!,https://movie.douban.com/subject/25980256/
浪漫追星社 宙のまにまに,https://movie.douban.com/subject/3865088/
足球风云 蒼き伝説シュート!,https://movie.douban.com/subject/2079862/
瑜伽熊记 The Yogi Bear Show,https://movie.douban.com/subject/1781630/
弹丸论破3 -The End of 希望之峰学园- 希望篇 ダンガンロンパ3 -The End of 希望ヶ峰学園- 希望編,https://movie.douban.com/subject/26883025/
那就是声优 それが声優！,https://movie.douban.com/subject/26292690/
Fairy gone,https://movie.douban.com/subject/30443611/
英国恋物语艾玛 英國戀物語エマ,https://movie.douban.com/subject/1924348/
憨豆先生卡通版 第二季 Mr. Bean: The Animated Series Season 2,https://movie.douban.com/subject/26841323/
肥猫大战三小强 第一季 Oggy et les cafards Season 1,https://movie.douban.com/subject/2074479/
鲁邦三世：俄罗斯之恋 ルパン三世 ロシアより愛をこめて,https://movie.douban.com/subject/3449432/
魔法少女特殊战明日香 魔法少女特殊戦あすか,https://movie.douban.com/subject/30279834/
欧冠别墅 第一季 The Champions Season 1,https://movie.douban.com/subject/30413549/
辣妹与恐龙 ギャルと恐竜,https://movie.douban.com/subject/34815453/
男子游泳部剧场版：永恒的混合泳之约定 劇場版 Free! -Timeless Medley- 約束,https://movie.douban.com/subject/26999992/
破刃之剑 ブレイクブレイド,https://movie.douban.com/subject/25822526/
贾希大人不气馁 ジャヒー様はくじけない！,https://movie.douban.com/subject/35410438/
山海,https://movie.douban.com/subject/35014064/
英雄传说 闪之轨迹 北方战役 The Legend of Heroes 閃の軌跡 Northern War,https://movie.douban.com/subject/35391269/
BLUE THERMAL -青凪大学体育会航空部- ブルーサーマル,https://movie.douban.com/subject/35577440/
英雄时代 ヒロイック・エイジ,https://movie.douban.com/subject/2148340/
桃太郎传说 桃太郎伝説,https://movie.douban.com/subject/3111432/
攀岩！ いわかける！,https://movie.douban.com/subject/35049662/
贫乏姐妹物语 貧乏姉妹物語,https://movie.douban.com/subject/2245692/
迷宫饭 第二季 ダンジョン飯 第2期,https://movie.douban.com/subject/36936169/
一拳超人OVA4 ワンパンマン 強引すぎるバング,https://movie.douban.com/subject/26717811/
魔弹之王与战姬 魔弾の王と戦姫,https://movie.douban.com/subject/21767220/
名侦探福尔摩斯 名探偵ホームズ,https://movie.douban.com/subject/1469268/
尤利西斯：贞德与炼金的骑士 ユリシーズ ジャンヌ・ダルクと錬金の騎士,https://movie.douban.com/subject/27180937/
如果历史是一群喵 第七季,https://movie.douban.com/subject/35605953/
飞天小女警 第三季 The Powerpuff Girls Season 3,https://movie.douban.com/subject/20257956/
百无禁忌！女高中生私房话 おしえて！ ギャル子ちゃん,https://movie.douban.com/subject/26660840/
我爱你BABY 愛してるぜベイベ,https://movie.douban.com/subject/1926321/
血咒圣痕 Vassalord.,https://movie.douban.com/subject/20266812/
苍穹的法芙娜 THE BEYOND 蒼穹のファフナー THE BEYOND,https://movie.douban.com/subject/26946558/
纯种狼 100%Wolf,https://movie.douban.com/subject/34966007/
窈窕淑女前篇：红绪，花样的17岁 劇場版 はいからさんが通る 前編 ～紅緒、花の17歳～,https://movie.douban.com/subject/26904440/
魔法使的新娘 西之少年与青岚的骑士 魔法使いの嫁 西の少年と青嵐の騎士,https://movie.douban.com/subject/35391275/
乱马1/2 两个小茜 らんま1/2 SUPER 二人のあかね「乱馬、私を見て!」,https://movie.douban.com/subject/4241878/
末世觉醒之溯源,https://movie.douban.com/subject/35170368/
神医九小姐,https://movie.douban.com/subject/35622991/
高桥留美子梦幻剧场 乱马1/2特别篇 恶梦!春眠香 らんま1/2~悪夢! 春眠香,https://movie.douban.com/subject/4294097/
幻影丹尼 第一季 Danny Phantom Season 1,https://movie.douban.com/subject/2079165/
汪汪队立大功 第五季 PAW Patrol Season 5,https://movie.douban.com/subject/30382789/
薄樱鬼 碧血录 薄桜鬼 碧血録,https://movie.douban.com/subject/4899890/
薄樱鬼 碧血录 薄桜鬼 碧血録,https://movie.douban.com/subject/4899890/
贤惠幼妻仙狐小姐 世話やきキツネの仙狐さん,https://movie.douban.com/subject/30394582/
星座彼氏 Starry☆Sky,https://movie.douban.com/subject/4189698/
火影忍者剧场版：木叶大运动会 劇場版 NARUTO -ナルト- 木ノ葉の里の大うん動会,https://movie.douban.com/subject/5339108/
新·甜心战士 新・キューティーハニー,https://movie.douban.com/subject/3545473/
甲贺忍法帖 バジリスク 甲賀忍法帖,https://movie.douban.com/subject/1870117/
鬼灭之刃 初高一体!! 鬼灭学园物语 鬼灭之宴 特别篇 鬼滅の刃 中高一貫!! キメツ学園物語 鬼滅の宴 特別編,https://movie.douban.com/subject/35688946/
汤匙妈妈 汤匙妈妈 スプーンおばさん,https://movie.douban.com/subject/4212486/
苍天航路 蒼天航路,https://movie.douban.com/subject/3610762/
鹤屋和熏干酪 にょろーん☆ちゅるやさん,https://movie.douban.com/subject/3658905/
真救世主传说 北斗神拳 拉奥传 激斗之章 真救世主伝説 北斗の拳 ラオウ伝 激闘の章,https://movie.douban.com/subject/2122151/
赤发的白雪姬 第二季 赤髪の白雪姫 2クール目,https://movie.douban.com/subject/26452898/
七大罪 七つの大罪,https://movie.douban.com/subject/25865469/
戏剧性谋杀 OVA DRAMAtical Murder OVA Data_xx_Transitory,https://movie.douban.com/subject/26264453/
百鬼幼儿园 第二季,https://movie.douban.com/subject/30474584/
黑白无双 第一季,https://movie.douban.com/subject/26470088/
阴阳师·平安物语 第二季,https://movie.douban.com/subject/33456098/
高校星歌剧 スタミュ,https://movie.douban.com/subject/26348878/
空之境界 总集篇 劇場版 空の境界 Remix -Gate of seaventh heaven-,https://movie.douban.com/subject/20277254/
碧蓝航线 微速前进 アズールレーン びそくぜんしんっ！,https://movie.douban.com/subject/35204939/
小鸟之翼 BIRDIE WING -Golf Girls’ Story-,https://movie.douban.com/subject/35640016/
机动战士高达SEED MSV ASTRAY 機動戦士ガンダムSEED MSV ASTRAY,https://movie.douban.com/subject/1863360/
暗黑神话 暗黒神話,https://movie.douban.com/subject/5244250/
奔向地球 地球へ…,https://movie.douban.com/subject/2049711/
赤焰锦衣卫,https://movie.douban.com/subject/35517384/
否否正能量,https://movie.douban.com/subject/25826226/
妖神记 第三季,https://movie.douban.com/subject/30335700/
世界巨星 ワールドダイスター,https://movie.douban.com/subject/36158403/
Rewrite Rewrite リライト,https://movie.douban.com/subject/26630533/
每日妈妈 毎日かあさん,https://movie.douban.com/subject/3740007/
萌萌侵略者 アウトブレイク・カンパニー,https://movie.douban.com/subject/24324743/
网球王子剧场版：英国式庭球城决战！ 劇場版 テニスの王子様 英国式庭球城決戦！,https://movie.douban.com/subject/6101723/
鹿鸣宴,https://movie.douban.com/subject/34938138/
网球王子另一个故事：过去和未来的信息 テニスの王子様 OVA ANOTHER STORY ～過去と未来のメッセージ,https://movie.douban.com/subject/3757345/
超青春姐弟s Super Seisyun Brothers -超青春姉弟s-,https://movie.douban.com/subject/24883789/
变形金刚：胜利之斗争 戦え!超ロボット生命体 トランスフォーマーV,https://movie.douban.com/subject/3993349/
Muv-Luv Alternative マブラヴ オルタネイティヴ,https://movie.douban.com/subject/35233901/
路人女主的养成方法：爱与青春的福利回 冴えない彼女の育てかた 第0話 愛と青春のサービス回,https://movie.douban.com/subject/26299416/
非典型高中生活 第一季 Detentionaire Season 1,https://movie.douban.com/subject/25794211/
